Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z,,2.669724,8.133958,78.69479,3.188928,17.91806,11.56938,66.45325,30.71034,22.15244,162.0711,26.15682,19.45081,10.85394,19.5,22.62379,24.26328
9.535623,5.864628,82.90215,2.289668,11.08059,10.07803,68.28555,23.55599,14.11699,149.3132,16.83693,25.53432,12.80662,10.37817,10.73719,14.91665, ,0.09045792,0.01550865,0.2636719,0.7773886,0.2228899,0.04215717,0.492691,0.9525089,0.1603746,0.3764038,0.05370712,3.531487,0.2085705,1.016704,0.1468582,0.8710384, ,8.989004,0.02384268,9.716437,1.803012,7.9699,-1.774414,-18.41544,1.585504,-8.102142,-6.34549,-15.37674,23.41846,-2.426392,7.018126,10.37792,-12.38492, ,-3.060394,1.764011,-0.7481384,-1.34848,0.8594093,4.542976,17.70337,23.39472,7.410415,-149.169,-5.728241,10.47725,-11.79559,6.018222,-2.401886,-8.163177, ,0.6754477,-5.592834,-82.49408,-0.4393005,7.7164,8.751922,61.05738,-1.96814,-9.432892,-1.669678,4.66257,2.188833,-4.124237,5.108879,1.154998,-0.9957581,,,,,,,,,,,,,,,,,
9.479249,5.854739,83.15443,1.597368,11.22189,10.15797,67.84601,24.4735,14.28409,149.6815,16.79348,21.87711,12.97637,11.24638,11.00556,15.69616, ,0.0563736,0.009888649,0.2522736,0.6922998,0.1413002,0.07993507,0.4395447,0.917511,0.167099,0.3683472,0.04344368,3.657217,0.1697474,0.8682117,0.2683668,0.7795076, ,8.976094,0.08011419,10.33481,1.338154,8.250108,-1.765656,-19.09247,1.321147,-8.356934,-6.5896,-15.36957,20.17245,-2.063812,7.819125,10.68197,-13.12491, ,-2.915771,1.867568,-0.4238586,-0.644928,1.089299,4.604385,18.81864,24.30615,7.492031,-149.5247,-5.447632,8.636022,-11.91162,6.43441,-2.286163,-8.471832, ,0.6970274,-5.547363,-82.66339,-0.5959778,7.614354,8.812835,59.8194,-2.289368,-9.420319,-1.766022,4.852817,1.076089,-4.515961,5.365786,1.149844,-0.9261169,,,,,,,,,,,,,,,,,
9.476026,5.83075,83.36785,1.157568,11.27236,10.23958,67.45006,25.3568,14.43476,150.0374,16.72172,18.19636,13.23741,12.04394,11.40036,16.44613, ,0.003223419,0.02398872,0.2134247,0.4398003,0.05046463,0.08160877,0.3959503,0.8832989,0.1506672,0.355896,0.07176208,3.680746,0.2610464,0.797554,0.3948002,0.7499695, ,9.008086,0.1069635,10.92563,0.8933756,8.457771,-1.721985,-19.72369,1.039763,-8.610291,-6.822723,-15.34204,16.90912,-1.541779,8.553594,11.09708,-13.8494, ,-2.788269,1.962904,-0.1982422,0.03773738,1.312709,4.653296,19.8548,25.17941,7.55791,-149.867,-5.318573,6.793473,-11.97284,6.836447,-2.212402,-8.766144, ,0.7511426,-5.487885,-82.79779,-0.7346802,7.440294,8.890372,58.63588,-2.611359,-9.389862,-1.876282,4.808727,0.3868957,-5.283356,5.569764,1.198001,-0.7639465,,,,,,,,,,,,,,,,,
9.485612,5.804909,83.55299,1.236679,11.24687,10.29971,67.09908,26.19826,14.56978,150.3751,16.58452,14.73411,13.99306,12.86765,11.89827,16.96743, ,0.009586334,0.02584124,0.1851425,0.07911158,0.02548313,0.06013584,0.3509827,0.8414555,0.1350145,0.337677,0.1372032,3.462248,0.7556467,0.8237162,0.4979076,0.5212975, ,9.041607,0.1040925,11.4865,0.5491621,8.597257,-1.674622,-20.29459,0.7250721,-8.850159,-7.049866,-15.32239,13.80094,-0.7521057,9.233768,11.56365,-14.37466, ,-2.690247,2.057802,-0.02474976,0.6876483,1.513711,4.696423,20.78736,26.00933,7.627509,-150.19,-5.118988,5.198642,-12.30716,7.351741,-2.384125,-8.928406, ,0.8124782,-5.425415,-82.90631,-0.8660278,7.213322,8.946957,57.53618,-2.921265,-9.337708,-1.997375,4.535246,0.2719057,-6.548553,5.774349,1.259588,-0.6752014,,,,,,,,,,,,,,,,,
9.508467,5.771089,83.69556,1.657014,11.19153,10.3511,66.79238,25.36051,15.82613,150.6957,16.48014,11.67086,14.9227,13.6863,12.56819,17.42628, ,0.0228548,0.03382063,0.1425705,0.4203351,0.05534077,0.05138779,0.306694,0.8377514,1.256353,0.3205872,0.104372,3.063255,0.9296427,0.8186474,0.6699276,0.4588547, ,9.077427,0.1078913,11.96328,0.2932127,8.694149,-1.634277,-20.8024,0.1076464,-8.749847,-7.264832,-15.38269,11.01083,0.2182719,9.863555,12.16449,-14.99866, ,-2.620026,2.139811,0.1285103,1.291204,1.697613,4.724996,21.5853,25.24203,9.39671,-150.4955,-4.972107,3.873439,-12.59137,7.91585,-2.745331,-8.825287, ,0.8904947,-5.356934,-82.97916,-0.9927979,6.977175,8.9994,56.54796,-2.442657,-10.02954,-2.122589,3.975905,0.7632928,-8.046356,5.985084,1.311502,-0.4610901,,,,,,,,,,,,,,,,,
9.508138,5.770139,83.69524,1.657014,11.18985,10.36306,66.78212,25.35898,15.82648,150.6967,16.47833,11.66958,14.93401,13.68934,12.56975,17.42344, ,0.000329018,0.00094986,0.000320435,0,0.001680374,0.01195621,0.01026154,0.001523972,0.000347138,0.001052856,0.001811981,0.00127697,0.0113039,0.003038406,0.001560211,0.002840042, ,9.077371,0.1077186,11.96558,0.2935587,8.694323,-1.63147,-20.80185,0.1069526,-8.748749,-7.264771,-15.37958,11.00886,0.2448098,9.863215,12.16488,-14.99802, ,-2.618805,2.140898,0.1268121,1.291252,1.696308,4.729728,21.58634,25.24043,9.399699,-150.4964,-4.974945,3.875199,-12.603,7.919842,-2.750824,-8.820435, ,0.8917833,-5.355591,-82.97876,-0.993103,6.97438,9.011116,56.53611,-2.443054,-10.02835,-2.124023,3.977417,0.7646803,-8.051392,5.987867,1.310568,-0.4628296,,,,,,,,,,,,,,,,,
9.526744,5.738297,83.7967,2.142012,11.16362,10.38617,66.53938,24.64688,17.10636,151.0013,16.48877,9.216979,15.93486,14.44275,13.30132,17.73565, ,0.01860619,0.03184175,0.1014557,0.4849977,0.02623272,0.02311611,0.2427444,0.7120991,1.279881,0.3045654,0.0104351,2.4526,1.00085,0.7534103,0.7315626,0.3122101, ,9.101345,0.102905,12.39205,0.118351,8.797823,-1.579559,-21.27579,-0.3973999,-8.718872,-7.456787,-15.5744,8.601985,1.562472,10.49057,12.83342,-15.56302, ,-2.570587,2.224139,0.2865611,1.817222,1.862684,4.756942,22.23992,24.57141,11.0289,-150.7873,-4.955505,2.86021,-12.81003,8.380469,-3.149719,-8.517487, ,0.9682543,-5.287079,-83.01196,-1.126129,6.767031,9.034282,55.68414,-1.989594,-10.66156,-2.232361,3.002995,1.902134,-9.545288,6.177238,1.222129,-0.1020203,,,,,,,,,,,,,,,,,
9.526909,5.729011,83.81272,2.141647,11.16313,10.39409,66.53259,24.64416,17.10365,151.0023,16.48839,9.217404,15.97079,14.44406,13.30285,17.73308, ,0.000164986,0.009286404,0.01602173,0.000365496,0.000491142,0.007920265,0.006790161,0.002719879,0.002710342,0.001037598,0.00038147,0.000425339,0.03593159,0.001304626,0.001533508,0.002569199, ,9.101979,0.09154183,12.40619,0.1181574,8.797441,-1.577881,-21.27451,-0.3984985,-8.717072,-7.456757,-15.57364,8.601261,1.634471,10.48914,12.83431,-15.56189, ,-2.569427,2.230919,0.2771323,1.818088,1.862585,4.761153,22.24189,24.56858,11.0299,-150.7883,-4.956909,2.86242,-12.8443,8.382852,-3.152405,-8.513702, ,0.9673911,-5.274689,-83.02747,-1.124115,6.766695,9.04144,55.67604,-1.991211,-10.65717,-2.233765,3.002784,1.904446,-9.556213,6.179921,1.222236,-0.10495,,,,,,,,,,,,,,,,,
9.532993,5.70518,83.85287,2.572671,11.18915,10.40239,66.34741,24.03764,18.35061,151.2776,16.61381,7.71992,17.18841,15.08155,14.036,17.98574, ,0.006084442,0.02383089,0.04014587,0.4310246,0.02602291,0.008291245,0.185173,0.6065235,1.24696,0.2752686,0.1254196,1.497485,1.217625,0.6374922,0.7331505,0.2526627, ,9.110065,0.1124546,12.75504,-0.005554199,8.958304,-1.504791,-21.74164,-0.7791138,-8.743378,-7.638031,-15.82547,6.52415,2.9189,11.1144,13.5578,-16.01294, ,-2.531555,2.306319,0.4634283,2.250995,2.00896,4.793528,22.74866,23.98615,12.51022,-151.0523,-5.027954,2.439039,-13.25156,8.701981,-3.300385,-8.251465, ,1.036479,-5.21524,-83.00241,-1.246216,6.562855,9.048892,54.95074,-1.554871,-11.23816,-2.307617,1.67157,3.47425,-10.92191,6.261295,1.194685,0.2811837,,,,,,,,,,,,,,,,,
9.528389,5.667174,83.8778,2.910167,11.2622,10.41947,66.19438,23.5155,19.50987,151.519,16.94857,7.13202,17.05554,15.65027,14.78112,18.18201, ,0.00460434,0.03800583,0.02493286,0.3374963,0.07304668,0.01708889,0.1530304,0.5221367,1.159267,0.2413483,0.3347683,0.5879002,0.1328754,0.5687265,0.7451229,0.1962681, ,9.104005,0.1334943,13.05987,-0.09344482,9.173886,-1.407318,-22.21011,-1.041687,-8.798462,-7.817017,-16.12003,4.867373,2.13724,11.71364,14.34013,-16.35519, ,-2.511688,2.379702,0.6353169,2.582176,2.130276,4.83626,23.12171,23.47587,13.83332,-151.2843,-5.302917,2.536133,-12.70236,8.955957,-3.21582,-8.039886, ,1.087165,-5.139252,-82.96692,-1.341064,6.356784,9.064968,54.31934,-1.13913,-11.75357,-2.352875,0.5974521,4.665788,-11.44406,6.286429,1.248793,0.6835611,,,,,,,,,,,,,,,,,
9.525017,5.632527,83.86462,3.147668,11.3691,10.41526,66.08977,29.84672,15.28103,151.7187,17.44192,7.114978,17.32563,16.18151,15.57434,18.30012, ,0.003372192,0.03464699,0.01318359,0.2375002,0.1069002,0.004212379,0.1046143,6.331219,4.228842,0.199707,0.4933453,0.01704121,0.270092,0.5312347,0.7932148,0.1181107, ,9.09507,0.175903,13.29157,-0.161499,9.410702,-1.294708,-22.68243,-0.4803162,-9.879761,-7.968933,-16.46042,3.811226,2.10012,12.27098,15.1889,-16.591, ,-2.516937,2.432268,0.7878914,2.808691,2.2237,4.86667,23.36749,29.6146,7.930038,-151.4793,-5.824036,3.528297,-12.83527,9.194125,-3.066742,-7.833069, ,1.114518,-5.073975,-82.90314,-1.416199,6.17312,9.06505,53.80136,-3.856049,-9.2854,-2.345398,0.2967205,4.984047,-11.71075,6.300731,1.231385,1.203917,,,,,,,,,,,,,,,,,
9.535623,5.591228,83.82494,3.280404,11.46557,10.44089,65.98998,30.39172,15.45278,151.8604,18.00889,7.62775,17.20052,16.60974,16.41678,18.28684, ,0.01060581,0.04129934,0.03968048,0.132736,0.09647465,0.02562904,0.09978485,0.5449982,0.1717501,0.1417084,0.5669689,0.5127721,0.1251087,0.4282303,0.8424435,0.01327896, ,9.095487,0.2451295,13.4583,-0.1872253,9.611122,-1.144623,-23.12457,-0.4328308,-10.06616,-8.058289,-16.84079,3.316392,1.285468,12.76919,16.09007,-16.66837, ,-2.54834,2.472664,0.9013159,2.931128,2.284734,4.909973,23.47109,30.161,8.01895,-151.623,-6.459167,5.160374,-12.81287,9.362868,-2.869415,-7.598877, ,1.125998,-5.003906,-82.82526,-1.4664,6.023057,9.097088,53.37833,-3.875519,-9.317383,-2.278595,0.5121657,4.688795,-11.57303,6.226565,1.213641,1.805334,,,,,,,,,,,,,,,,,
9.675042,5.438316,83.73284,3.328963,11.48941,10.55319,65.73623,31.24443,15.95101,152.0435,18.79457,9.478257,17.33823,17.05913,18.26026,17.84004, ,0.1394196,0.1529117,0.09209442,0.04855895,0.023839,0.112298,0.2537537,0.8527069,0.4982281,0.1831818,0.7856846,1.850507,0.1377106,0.4493885,1.843481,0.4468002, ,9.211093,0.4004341,13.65986,-0.09442139,9.691464,-0.766449,-23.68085,-0.324646,-10.4538,-8.04538,-17.6073,3.702684,0.733729,13.64757,18.04998,-16.34512, ,-2.650574,2.55608,0.9985607,2.957681,2.246397,5.056516,23.40999,31.01972,8.516247,-151.8278,-6.668427,7.90854,-13.40823,9.298416,-2.202423,-6.860321, ,1.128401,-4.774994,-82.6904,-1.527435,5.949603,9.20047,52.79826,-3.864624,-9.36972,-2.003571,0.6298547,3.957037,-11.07983,5.596231,1.373797,3.30338,,,,,,,,,,,,,,,,,
9.837212,5.338637,83.70288,3.250198,11.47063,10.68736,65.56297,31.16151,16.41602,152.1309,19.11547,10.1807,17.20637,17.18585,19.32881,17.4476, ,0.1621695,0.09967899,0.02996063,0.07876492,0.01877975,0.1341734,0.1732635,0.08291817,0.4650068,0.08731079,0.3208942,0.702446,0.1318645,0.1267242,1.068546,0.3924484, ,9.379374,0.457767,13.75012,-0.0682373,9.63171,-0.5077515,-23.77057,-0.5102844,-10.61945,-7.955353,-18.12082,4.62315,0.5740907,13.96493,19.15191,-15.95627, ,-2.645538,2.684263,1.020496,2.868284,2.173102,5.216848,23.47632,30.95278,9.172242,-151.9282,-6.143555,8.327773,-13.69775,9.262561,-1.888031,-6.331055, ,1.149145,-4.581635,-82.64398,-1.529327,6.032357,9.293948,52.50466,-3.753845,-9.451904,-1.871948,0.2275761,3.956597,-10.49136,5.182211,1.527937,4.183285,,,,,,,,,,,,,,,,,
9.837531,5.33937,83.70258,3.250439,11.47125,10.69132,65.56243,31.16044,16.41233,152.1319,19.11349,10.18032,17.19632,17.18668,19.33072,17.44687, ,0.000319481,0.000732899,0.000297546,0.000241041,0.00061512,0.003959656,0.000534058,0.001068115,0.003684998,0.001037598,0.001974106,0.000383377,0.01004791,0.000823975,0.001911163,0.000720978, ,9.38004,0.4583102,13.75238,-0.06787109,9.633707,-0.505127,-23.77216,-0.510498,-10.61948,-7.955322,-18.1178,4.62206,0.5528175,13.96351,19.1535,-15.95728, ,-2.644592,2.686789,1.018835,2.868318,2.173869,5.220239,23.47868,30.95155,9.168384,-151.9292,-6.146545,8.328021,-13.68799,9.265104,-1.892303,-6.32663, ,1.148608,-4.581055,-82.64355,-1.529602,6.029982,9.29688,52.50172,-3.755096,-9.448456,-1.873352,0.2291558,3.956222,-10.48605,5.184999,1.526659,4.18238,,,,,,,,,,,,,,,,,
10.05008,5.238707,83.68889,3.123703,11.44504,10.88179,65.40331,31.09326,16.70099,152.232,19.35743,10.61857,16.94862,17.28559,20.56807,16.93105, ,0.2125483,0.1006632,0.01369476,0.1267359,0.02620602,0.1904631,0.1591263,0.06717873,0.2886581,0.1001282,0.2439384,0.4382496,0.2476978,0.09890938,1.23735,0.5158291, ,9.613743,0.4888719,13.83487,-0.07037354,9.524114,-0.1896973,-23.79404,-0.7554016,-10.79691,-7.849304,-18.59464,5.96703,0.3542376,14.17062,20.40317,-15.3689, ,-2.587982,2.874092,1.084934,2.733022,2.059971,5.435781,23.64005,30.88992,9.586346,-152.0412,-5.390839,8.118632,-13.97433,9.317677,-1.668121,-5.68866, ,1.1792,-4.34082,-82.60886,-1.513184,6.185138,9.419574,52.20794,-3.728882,-9.388794,-1.761566,-0.07888794,3.815789,-9.651245,4.772156,1.733638,5.127827,,,,,,,,,,,,,,,,,
10.05008,5.23048,83.70235,3.125206,11.44449,10.89402,65.3945,31.09352,16.70099,152.232,19.35568,10.62034,16.94449,17.28559,20.56891,16.92891, ,0,0.008226871,0.01346588,0.001502991,0.000548363,0.01223946,0.008804321,0.000253677,0,0,0.001747131,0.00177002,0.004125595,0,0.000841141,0.002134323, ,9.614298,0.4777172,13.84714,-0.06817627,9.523724,-0.1862488,-23.79172,-0.7566528,-10.79691,-7.849304,-18.59122,5.963886,0.3437058,14.17062,20.40383,-15.36874, ,-2.585602,2.88156,1.077738,2.735092,2.059839,5.441973,23.64371,30.88991,9.586346,-152.0412,-5.396057,8.122699,-13.9704,9.317677,-1.670746,-5.683899, ,1.179635,-4.327576,-82.6217,-1.512573,6.18482,9.430386,52.19681,-3.731445,-9.388794,-1.761566,-0.08062744,3.816992,-9.648651,4.772156,1.733356,5.125421,,,,,,,,,,,,,,,,,
10.13379,5.173285,83.66232,2.943066,11.42179,10.9958,65.35944,30.94112,16.91336,152.3649,19.59455,11.06721,16.50091,17.33615,22.00126,16.3252, ,0.08371258,0.05719471,0.04003906,0.1821401,0.0226965,0.1017723,0.03505707,0.1523991,0.212368,0.1328278,0.238863,0.4468727,0.4435844,0.05056,1.432352,0.6037083, ,9.73181,0.4003547,13.96446,-0.08078003,9.384662,0.04101449,-23.72018,-0.8108521,-11.11703,-7.744049,-18.9671,7.570765,0.05602624,14.27122,21.83851,-14.56735, ,-2.482422,3.101213,1.244292,2.543454,1.924622,5.634191,23.82513,30.73226,9.790535,-152.1839,-4.949615,7.587405,-13.99164,9.413441,-1.474915,-4.984802, ,1.162738,-4.111053,-82.54132,-1.480896,6.387489,9.448427,52.09109,-3.77121,-9.213837,-1.675995,0.04911693,3.323575,-8.775818,4.371635,1.980257,6.130887,,,,,,,,,,,,,,,,,
10.18032,5.201811,83.53196,2.703521,11.36641,11.05375,65.33886,30.48783,17.10135,152.5374,20.00473,12.03873,15.82643,17.33465,23.6631,15.61381, ,0.04652786,0.02852583,0.1303558,0.2395451,0.0553875,0.05794811,0.02058411,0.453289,0.1879921,0.1725159,0.4101868,0.9715176,0.6744833,0.001495361,1.661833,0.7113934, ,9.81063,0.2650912,14.112,-0.07232666,9.209002,0.2789775,-23.52545,-0.8685608,-11.30115,-7.71875,-19.27106,9.256608,0.2134915,14.32422,23.49646,-13.49228, ,-2.40155,3.272284,1.537258,2.290464,1.766591,5.728312,24.07498,30.28347,10.04552,-152.3614,-5.457001,7.405119,-13.53842,9.467604,-1.252228,-4.212769, ,1.091682,-4.027832,-82.34613,-1.436218,6.575641,9.467477,52.03378,-3.701843,-9.090973,-1.622894,0.5117442,2.815381,-8.238617,3.950308,2.283337,7.173696,,,,,,,,,,,,,,,,,
10.30565,5.328067,83.27721,2.438977,11.27075,10.99558,65.32249,29.99019,17.15817,152.7352,20.04583,13.66611,15.31044,17.21294,25.56944,14.99396, ,0.1253281,0.126256,0.2547455,0.2645435,0.09565258,0.05816269,0.01637268,0.4976406,0.05682182,0.1977844,0.04109192,1.62738,0.5159874,0.1217117,1.906345,0.6198502, ,9.943211,0.1130746,14.03094,-0.03039551,8.986241,0.3594235,-23.15009,-0.8792114,-11.4209,-7.755768,-19.01483,10.48353,-0.1654968,14.32782,25.39507,-12.20468, ,-2.410858,3.343309,1.855216,2.010239,1.607837,5.612484,24.43772,29.78601,10.13494,-152.5637,-6.457245,8.703098,-13.01266,9.376058,-1.025269,-3.377533, ,1.051405,-4.14447,-82.05499,-1.381622,6.744937,9.469946,52.01896,-3.664459,-8.952576,-1.551361,1.430835,2.204348,-8.064148,3.410558,2.604117,8.416896,,,,,,,,,,,,,,,,,
10.16699,5.493752,82.95483,2.182914,11.12331,10.92313,65.26247,29.50854,17.1042,152.9102,19.78541,14.83328,17.13228,16.80905,27.70597,14.68855, ,0.1386557,0.1656847,0.3223801,0.2560632,0.1474457,0.07245541,0.06001282,0.4816418,0.05397606,0.1750946,0.2604122,1.167172,1.821845,0.4038887,2.136522,0.3054085, ,9.791293,0.06679046,13.6656,-0.0284729,8.701166,0.1999601,-22.49741,-0.89151,-11.44257,-7.620575,-18.28061,10.72733,3.08256,14.08594,27.53098,-10.69058, ,-2.468597,3.357145,1.95155,1.741085,1.430874,5.434698,24.76551,29.29638,10.07182,-152.7479,-7.644745,10.2546,-14.1412,9.10942,-0.9613647,-2.346588, ,1.000053,-4.346893,-81.7706,-1.31723,6.896854,9.486108,52.13133,-3.69928,-8.879272,-1.484589,2.152607,1.982298,-9.584808,2.816093,2.762621,10.0337,,,,,,,,,,,,,,,,,
9.930216,5.655417,82.66811,1.949563,10.92449,10.76774,65.34806,29.07392,17.01611,153.1379,19.46669,14.28124,14.28656,16.31471,30.1478,14.82317, ,0.2367764,0.1616659,0.2867279,0.2333509,0.1988182,0.1553907,0.08558655,0.4346256,0.08808708,0.2276154,0.3187199,0.5520458,2.845719,0.4943371,2.441837,0.1346216, ,9.545546,0.2174407,13.02909,-0.09710693,8.316899,-0.03063965,-21.72992,-0.8957214,-11.37262,-7.63562,-17.45602,11.04044,7.724051,13.79759,29.98793,-8.623871, ,-2.481262,3.389883,1.705685,1.496816,1.260204,5.271749,24.93795,28.85004,9.93528,-152.9864,-8.748566,9.051095,-9.924988,8.715551,-0.9572449,-1.274567, ,0.9747307,-4.515961,-81.60858,-1.247101,7.069083,9.390858,52.56577,-3.766083,-8.939575,-1.329651,1.644314,1.955279,-7.507355,2.205597,2.741931,12.09701,,,,,,,,,,,,,,,,,
9.675933,5.724636,82.4516,1.742211,10.71417,10.62801,65.52379,28.62157,16.99208,153.2685,19.63757,14.89264,12.57587,15.56274,32.92365,15.6587, ,0.254283,0.06921816,0.216507,0.2073518,0.2103186,0.1397238,0.1757278,0.4523506,0.02402496,0.130661,0.1708775,0.6114016,1.710697,0.7519722,2.775846,0.8355265, ,9.277658,0.334075,12.35499,-0.1881104,7.875894,-0.3146057,-20.91241,-0.8137207,-11.263,-7.846252,-17.16989,12.26735,7.792009,13.51315,32.7654,-5.90094, ,-2.487701,3.326706,1.233125,1.287315,1.088053,5.136518,24.86984,28.39221,9.815754,-153.1314,-9.644531,8.38632,-8.122101,7.792517,-0.7171631,0.1287739, ,0.9889778,-4.637726,-81.54379,-1.161224,7.263122,9.288115,53.2625,-3.773987,-9.164886,-1.049744,0.6687456,2.339496,-6.209045,0.9634172,2.985776,14.50348,,,,,,,,,,,,,,,,,
9.434589,5.711078,82.31521,1.519006,10.54814,10.57849,65.75285,28.06464,17.04595,153.3493,20.09952,15.78738,11.01802,14.45133,35.88395,17.40034, ,0.2413435,0.01355743,0.1363907,0.2232046,0.1660347,0.04952621,0.2290649,0.5569324,0.05386925,0.08081055,0.4619484,0.8947449,1.557851,1.111407,2.960297,1.741638, ,9.030725,0.3915099,11.70722,-0.2655334,7.469633,-0.5203247,-20.21188,-0.57547,-11.14203,-7.837708,-17.15857,13.75372,7.612914,12.79935,35.73196,-2.376831, ,-2.456909,3.219263,0.5971693,1.065953,0.9416586,5.107311,24.51916,27.8438,9.745461,-153.2378,-10.58588,7.807489,-6.722992,6.641892,-0.6457825,2.100967, ,1.020497,-4.690643,-81.56268,-1.051758,7.455096,9.229195,54.10241,-3.647614,-9.499939,-0.692688,0.6523001,1.490753,-4.755737,-0.5385132,3.090087,17.06743,,,,,,,,,,,,,,,,,
9.434921,5.706689,82.32445,1.521066,10.54725,10.58937,65.74326,28.06129,17.04927,153.3508,20.09893,15.78803,11.02442,14.45416,35.88381,17.39871, ,0.000331879,0.004388809,0.009239197,0.002059579,0.000890732,0.01088524,0.009597778,0.003351212,0.003316879,0.001480103,0.000585556,0.000647545,0.006401062,0.002824783,0.000133514,0.001625061, ,9.030885,0.3827293,11.71709,-0.2606812,7.46927,-0.5163879,-20.20944,-0.576416,-11.14243,-7.83844,-17.15784,13.7542,7.618722,12.80035,35.73177,-2.376312, ,-2.457977,3.224176,0.5927997,1.069096,0.9418989,5.112617,24.52226,27.8404,9.749187,-153.2393,-10.58566,7.807737,-6.725616,6.646164,-0.6492004,2.102726, ,1.019854,-4.682953,-81.57129,-1.052979,7.454055,9.239186,54.09089,-3.647827,-9.502197,-0.6917114,0.6497056,1.493401,-4.75827,-0.5377808,3.08911,17.06564,,,,,,,,,,,,,,,,,
9.27317,5.672284,82.22282,1.276543,10.46878,10.60283,66.05293,27.33323,17.15799,153.4339,20.39565,17.25192,9.801859,13.38316,39.0975,20.32145, ,0.1617517,0.03440571,0.1016235,0.2445235,0.07846832,0.01346302,0.3096695,0.728056,0.1087189,0.08309937,0.2967205,1.463888,1.222559,1.070999,3.213692,2.922737, ,8.885612,0.4045722,11.11068,-0.3554382,7.169696,-0.5388489,-19.75809,-0.1720581,-11.0282,-7.911591,-17.13937,15.36339,6.853539,11.90522,38.95676,1.853957, ,-2.356293,3.131407,-0.166626,0.7947952,0.8266512,5.221327,23.96515,27.1354,9.714332,-153.3483,-11.21503,7.884072,-6.268951,5.53679,-1.374817,5.108347, ,1.055083,-4.701904,-81.61731,-0.9367371,7.640424,9.191069,54.98825,-3.351257,-9.885162,-0.3023682,1.210718,0.09472716,-3.54071,-2.104553,2.640609,19.67162,,,,,,,,,,,,,,,,,
9.273507,5.664824,82.23842,1.276543,10.46975,10.6052,66.05202,27.33031,17.16101,153.4354,20.39453,17.25142,9.809212,13.3841,39.09903,20.3211, ,0.000337601,0.007459164,0.01559448,0,0.000973702,0.002365112,0.000900269,0.002920151,0.00302124,0.001495361,0.001121521,0.000499725,0.007352829,0.000938416,0.001529694,0.000349045, ,8.885778,0.3935408,11.1267,-0.3573303,7.169144,-0.5358887,-19.7597,-0.1710815,-11.02869,-7.912292,-17.13617,15.36041,6.85995,11.90507,38.95831,1.85385, ,-2.357391,3.138011,-0.1772766,0.79248,0.8280729,5.223726,23.96727,27.13254,9.717801,-153.3499,-11.21777,7.889229,-6.272919,5.5395,-1.378845,5.111556, ,1.054449,-4.689667,-81.63232,-0.9376526,7.642231,9.192775,54.98528,-3.350281,-9.887024,-0.3013916,1.20807,0.09750023,-3.542267,-2.103943,2.637292,19.67054,,,,,,,,,,,,,,,,,
9.154883,5.649461,82.14014,1.053495,10.48808,10.70729,66.37196,26.45488,19.51044,153.5197,20.21719,18.43919,8.788186,12.38066,42.57327,25.18513, ,0.1186237,0.01536322,0.09828186,0.2230479,0.01832485,0.1020937,0.3199387,0.875433,2.349428,0.08427429,0.1773434,1.187771,1.021026,1.003436,3.474239,4.864033, ,8.803101,0.3543483,10.54666,-0.5035095,7.030061,-0.4422913,-19.46469,0.3642709,-10.73401,-7.953827,-17.15604,16.73963,5.838031,10.78758,42.40941,5.643787, ,-2.188934,3.110907,-1.042511,0.4478101,0.7351537,5.405129,23.34906,26.28566,13.17767,-153.4614,-10.85876,7.55897,-6.127075,4.616851,-3.092468,9.613317, ,1.083598,-4.693451,-81.67041,-0.8121033,7.798711,9.214912,55.82914,-2.908081,-10.96558,0.09800606,1.427044,-0.9654846,-2.710632,-3.551544,1.345059,23.10102,,,,,,,,,,,,,,,,,
