Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z,,,,,,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,,,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,,,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,,,,,,,,,,,,,,,,,,,,,,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v,,,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v,,,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v,,,,,,,,,,,,,,,,,,,,,,,,,,
9.046146,6.036225,77.31274,4.902245,10.56061,10.36412,69.85759,29.89066,16.80872,154.7228,21.57383,15.84581,15.59112,18.92335,31.16873,17.18407, ,0.55793,0.44906,0.4811859,0.6675153,0.3118553,0.3059235,0.4563293,0.5381546,0.2512703,0.04492188,0.3097572,4.371286,2.784559,0.2844887,4.889282,2.468348, ,8.07843,-2.258911,10.32899,-1.103333,7.085618,-1.88385,-25.92252,-3.52475,-13.0126,-6.613678,-20.92307,11.43582,4.341476,17.10181,30.85313,-3.571838, ,-3.338318,2.296668,0.5114875,4.362712,1.393366,4.884924,21.28068,29.48605,8.274291,-154.6996,-5.147369,10.78655,-12.42776,7.251168,2.436114,2.418894, ,2.112082,-5.151123,-76.67926,-1.988007,7.797842,8.867721,57.48037,-4.534973,-7.742462,0.3426187,-0.5908813,3.439307,-8.862915,-2.747894,4.491096,16.56254,,,,,,0.44906,0.4811859,0.6675153,0.3118553,0.3059235,0.4563293,0.5381546,0.2512703,,,0.278950481,0.414829667,0.546911008,0.201881836,0.13980856,0.380996698,0.757397522,0.384237289,,,0.223518164,0.335938102,0.478475812,0.205526431,0.120147448,0.276048581,0.646385421,0.383209724,0,,,,,,,,,,,,,,,,,,,,,0.3097572,4.371286,2.784559,0.2844887,4.889282,2.468348,,,0.396982811,1.934086801,2.423637089,0.704106444,4.585032111,3.5278226,,,0.465006768,1.591552288,1.944562664,0.719177984,4.20446716,3.358575968,,,,,,,,,,,,,,,,,,,,,,,,,,
8.483095,6.512002,76.65076,3.934642,10.48449,10.28281,69.25465,30.3501,16.45181,154.2359,20.86479,16.15825,11.63439,17.37372,37.60638,25.49736, ,0.5630512,0.4757771,0.6619797,0.9676032,0.07612419,0.08130836,0.6029358,0.4594402,0.3569126,0.4868774,0.7090378,0.3124332,3.956728,1.549633,6.437656,8.313292, ,7.385813,-2.336334,9.149329,-0.8615112,6.682853,-2.16806,-23.75125,-3.726929,-12.87994,-6.498199,-19.92487,13.93068,5.822371,15.46928,37.47199,3.272753, ,-3.518188,1.999508,0.6033221,3.490717,1.057842,4.647676,21.48656,29.90301,8.142724,-154.2582,-5.735809,8.127173,-7.722717,4.535519,0.7946933,10.1723, ,2.033955,-5.781952,-76.13599,-1.625,8.075888,8.828134,57.87029,-4.826233,-7.231079,1.159819,-1.609344,2.510561,-6.883636,-5.922821,3.417126,23.47764,,,,,,0.4757771,0.6619797,0.9676032,0.07612419,0.08130836,0.6029358,0.4594402,0.3569126,,,0.288721503,0.40043301,0.660429722,0.191734108,0.121797677,0.364397681,0.423074057,0.288894221,,,0.255700202,0.324055476,0.534092334,0.229011773,0.136287011,0.284749449,0.566069945,0.305941692,0,,,,,,,,,,,,,,,,,,,,,0.7090378,0.3124332,3.956728,1.549633,6.437656,8.313292,,,0.485724122,1.773738156,2.629662433,0.951971578,5.047486111,5.053013311,,,0.554444612,1.713788104,2.193757348,0.909594232,4.75677732,4.05771396,,,,,,,,,,,,,,,,,,,,,,,,,,
8.135691,6.580905,76.50686,3.415546,10.30725,10.25296,69.18346,30.49889,16.27404,153.9484,21.25942,17.88896,9.745735,16.4284,41.58256,31.02387, ,0.3474045,0.06890297,0.143898,0.5190957,0.1772442,0.02984428,0.07119751,0.1487885,0.1777744,0.2874603,0.3946342,1.730717,1.888653,0.9453163,3.976173,5.526508, ,6.993277,-2.252289,8.585067,-1.037811,6.261953,-2.461609,-22.53329,-3.60495,-12.74347,-6.319641,-20.08517,16.08561,5.022616,14.01887,41.5084,4.807809, ,-3.488068,1.868369,0.1202909,2.95687,0.835279,4.596893,21.23078,30.0579,8.053254,-153.9891,-6.64209,7.929206,-7.104462,3.213515,-0.9265137,14.83329, ,2.063932,-5.931946,-76.08798,-1.386047,8.194316,8.732949,58.55318,-4.877472,-7.137146,1.509837,-1.337708,1.364277,-4.721771,-7.578369,2.039206,27.53982,,,,,,0.06890297,0.143898,0.5190957,0.1772442,0.02984428,0.07119751,0.1487885,0.1777744,,,0.239857934,0.265101116,0.6085767,0.235024042,0.128453796,0.232398983,0.259266969,0.193215888,,,0.277875512,0.310256342,0.575301575,0.26521234,0.147809914,0.258491514,0.518740374,0.25109878,0,,,,,,,,,,,,,,,,,,,,,0.3946342,1.730717,1.888653,0.9453163,3.976173,5.526508,,,0.606605489,1.961365378,2.364055422,1.061945733,5.140125444,5.451324222,,,0.662867988,1.815389844,2.15982316,1.039992928,5.07871832,4.271803632,,,,,,,,,,,,,,,,,,,,,,,,,,
7.761711,6.680936,76.45454,2.943066,10.04774,10.37719,69.11833,30.5202,16.17665,153.7237,21.84689,19.75008,8.923805,15.5693,45.93113,34.88655, ,0.3739796,0.1000314,0.05232239,0.4724805,0.2595053,0.1242266,0.06512451,0.02131271,0.09738159,0.2247009,0.5874615,1.861118,0.8219299,0.859107,4.348568,3.862684, ,6.613949,-2.264526,8.156612,-1.371307,5.716665,-2.766754,-21.36023,-3.285919,-12.64362,-6.250305,-20.54092,18.33941,5.201998,12.47694,45.82047,6.757648, ,-3.358215,1.800584,-0.6512146,2.378475,0.5848409,4.685526,20.71113,30.11759,7.980451,-153.7792,-7.189392,7.399881,-6.741638,2.2938,-3.42981,18.6744, ,2.103837,-6.058533,-76.12854,-1.089172,8.274976,8.727253,59.31742,-4.754913,-7.162292,1.805414,-1.140625,0.2651022,-3.001495,-8.79834,-0.4145203,29.96815,,,,,,0.1000314,0.05232239,0.4724805,0.2595053,0.1242266,0.06512451,0.02131271,0.09738159,,,0.245610282,0.187678866,0.539707711,0.317921343,0.166232224,0.162131417,0.284021603,0.133371554,,,0.307249807,0.309314264,0.602292996,0.291789605,0.166529967,0.244497984,0.497048158,0.226824984,0,,,,,,,,,,,,,,,,,,,,,0.5874615,1.861118,0.8219299,0.859107,4.348568,3.862684,,,0.7878773,1.966658489,2.021836078,1.222067622,5.415031333,4.738221356,,,0.788248616,1.785823043,2.00897602,1.109148412,5.2087994,4.203227776,,,,,,,,,,,,,,,,,,,,,,,,,,
6.826806,7.032272,76.41011,2.570845,9.447371,10.72675,69.20388,30.13283,16.22242,153.677,23.21968,23.49183,5.65514,13.9497,53.80201,40.54865, ,0.9349055,0.3513355,0.04442596,0.3722205,0.6003695,0.3495579,0.0855484,0.3873768,0.04576111,0.04678345,1.372791,3.741749,3.268665,1.619594,7.87088,5.662094, ,5.793992,-2.51474,7.231864,-2.25827,4.581254,-2.981232,-19.75858,-2.095306,-12.61743,-6.416504,-21.82504,22.78644,3.301323,9.288692,53.42562,10.29235, ,-2.870941,2.055742,-2.851898,1.132703,0.1283623,5.170576,19.07112,29.87912,7.867612,-153.7693,-7.260681,5.493104,-4.586761,2.42457,-7.544739,22.67567, ,2.051759,-6.283508,-76.25433,-0.4995117,8.268599,8.783777,60.9072,-3.950897,-7.452667,2.511466,-2.183533,-0.9263306,-0.3943787,-9.938507,-4.836853,34.41301,,,,,,0.3513355,0.04442596,0.3722205,0.6003695,0.3495579,0.0855484,0.3873768,0.04576111,,,0.342000841,0.240293707,0.558098422,0.401153378,0.215152004,0.164844937,0.527117813,0.153046923,,,0.339349872,0.325102834,0.611926956,0.302309015,0.184064142,0.251208799,0.594190718,0.24450084,0,,,,,,,,,,,,,,,,,,,,,1.372791,3.741749,3.268665,1.619594,7.87088,5.662094,,,1.024661467,2.048745721,1.884396711,1.334381811,5.800189111,3.790356822,,,0.910861752,1.609290554,1.833129704,1.122079914,5.10539652,3.981653712,,,,,,,,,,,,,,,,,,,,,,,,,,
6.011397,7.626416,75.9166,3.260537,8.995946,11.01005,69.55126,29.17234,16.1182,153.921,22.13505,24.35104,4.19577,12.20787,59.35982,40.91409, ,0.8154087,0.5941443,0.493515,0.6896923,0.4514246,0.2832975,0.3473816,0.9604855,0.1042156,0.2440186,1.084623,0.8592072,1.459371,1.741834,5.557816,0.3654442, ,5.139007,-2.698944,5.679854,-3.25769,3.774374,-3.118103,-18.59866,-0.4896851,-12.42166,-6.193817,-20.40631,23.95899,1.004753,5.415836,59.15908,15.49842, ,-2.433594,2.322461,-5.072937,-0.1247253,-0.2253418,5.442048,16.97569,29.07181,7.630611,-154.0426,-5.748505,4.462347,-3.947571,2.503185,-5.727203,20.50955, ,1.846882,-6.800354,-75.84332,-0.05023193,8.156825,8.906806,62.64574,-2.527374,-7.792236,3.150099,-5.475342,0.4929466,0.9723473,-10.53787,-5.236053,35.08282,,,,,,0.5941443,0.493515,0.6896923,0.4514246,0.2832975,0.3473816,0.9604855,0.1042156,,,0.438020056,0.399482712,0.657042611,0.359487763,0.215065102,0.25822279,0.83136319,0.25904009,,,0.354396946,0.366290268,0.62686758,0.29212526,0.194304766,0.368218366,0.710036497,0.322626096,0,,,,,,,,,,,,,,,,,,,,,1.084623,0.8592072,1.459371,1.741834,5.557816,0.3654442,,,1.115273711,1.350405187,1.530779211,1.272647167,5.3392,2.848702067,,,1.008097704,1.194507854,1.482225748,1.045436117,4.59200928,3.50575664,,,,,,,,,,,,,,,,,,,,,,,,,,
5.577487,8.193163,75.1228,4.32332,8.785778,10.96724,69.88201,27.7028,15.45903,154.2462,20.77028,24.39313,4.89809,11.20441,64.15994,37.76993, ,0.4339099,0.5667467,0.7937927,1.062783,0.2101679,0.04280186,0.3307495,1.469545,0.6591702,0.3252563,1.364777,0.04209709,0.7023206,1.003456,4.800121,3.144165, ,4.848451,-2.486115,3.449019,-4.075928,3.100979,-3.346008,-17.21106,0.828144,-11.77554,-5.647125,-18.47263,23.75629,-1.099457,1.216558,64.11746,16.83279, ,-2.171906,2.141818,-6.865875,-1.401886,-0.5506897,5.225411,15.08236,27.67354,7.325253,-154.3827,-5.918884,5.698284,-4.402832,1.737425,0.8097002,14.75554, ,1.610376,-7.555084,-74.99387,0.3917514,8.187983,8.896711,64.23476,-0.7995605,-7.659454,3.685343,-6.579834,0.9187189,1.886968,-10.98398,-1.881195,32.91588,,,,,,0.5667467,0.7937927,1.062783,0.2101679,0.04280186,0.3307495,1.469545,0.6591702,,,0.4314075,0.501856462,0.708886278,0.246615632,0.175755276,0.345219078,1.043959822,0.425900034,,,0.340733983,0.389800396,0.647939452,0.280429358,0.211978943,0.526321697,0.859412621,0.424187404,0,,,,,,,,,,,,,,,,,,,,,1.364777,0.04209709,0.7023206,1.003456,4.800121,3.144165,,,1.094394711,0.657119784,1.131460778,0.937091362,4.216486222,2.781876267,,,1.074848144,0.928758657,1.136875796,0.866644315,3.845558944,3.140514872,,,,,,,,,,,,,,,,,,,,,,,,,,
5.523317,8.416715,74.73676,4.82514,8.786314,10.7905,70.26615,26.83714,14.94756,154.3557,20.04928,24.24592,5.533089,11.0813,65.84872,34.70314, ,0.05417013,0.2235518,0.3860397,0.5018191,0.000535965,0.1767473,0.38414,0.8656559,0.5114698,0.1094666,0.7209969,0.1472149,0.6349988,0.1231155,1.688782,3.066784, ,4.851964,-2.307007,2.245375,-4.342224,2.675677,-3.454193,-16.44739,1.441397,-11.28384,-5.406586,-17.66443,23.64592,-1.885681,-0.5805359,65.73028,16.21345, ,-2.116486,1.91437,-7.721558,-2.031616,-0.7536621,5.01314,14.20967,26.79776,7.139557,-154.4966,-5.16864,5.521319,-4.734283,1.060168,4.122104,12.05249, ,1.491156,-7.904297,-74.51749,0.6320237,8.318294,8.763813,65.20801,-0.09527588,-7.488708,3.921778,-7.235931,1.106074,2.235812,-11.02078,-0.1036987,30.15583,,,,,,0.2235518,0.3860397,0.5018191,0.000535965,0.1767473,0.38414,0.8656559,0.5114698,,,0.336759311,0.479018289,0.652804022,0.162943424,0.19187968,0.652392867,0.955490878,0.571422111,,,0.303797952,0.381008892,0.681948932,0.269615223,0.24683009,0.73802398,0.991289672,0.49517986,0,,,,,,,,,,,,,,,,,,,,,0.7209969,0.1472149,0.6349988,0.1231155,1.688782,3.066784,,,1.042504656,0.224161796,0.726559422,0.518410258,2.672166667,2.921230356,,,1.115188496,0.734039741,0.9091214,0.70099091,3.006867864,2.88434806,,,,,,,,,,,,,,,,,,,,,,,,,,
6.093679,8.612414,74.40497,5.261524,8.87106,10.60675,70.83228,25.8898,14.3691,154.3666,19.27809,24.21272,6.15187,11.15526,67.03266,31.6253, ,0.5703621,0.1956997,0.3317947,0.4363842,0.08474636,0.1837444,0.5661316,0.9473438,0.5784578,0.01087952,0.7711906,0.03319359,0.6187806,0.07396126,1.183937,3.077841, ,5.387933,-2.144165,1.042393,-4.476715,2.179658,-3.559143,-15.64752,2.081459,-10.71191,-5.255615,-16.96393,23.62065,-2.52359,-2.145111,66.78836,14.99046, ,-2.398407,1.674136,-8.570435,-2.651031,-1.003052,4.808815,13.35925,25.81158,6.933304,-154.51,-4.949097,5.449805,-5.034485,0.2151539,6.714602,9.890921, ,1.426546,-8.203735,-74.05261,0.897195,8.522023,8.614736,66.34054,0.3840078,-7.314148,4.081891,-7.044678,0.5657037,2.591514,-10.94968,1.036889,27.48591,,,,,,0.1956997,0.3317947,0.4363842,0.08474636,0.1837444,0.5661316,0.9473438,0.5784578,,,0.233856633,0.382431004,0.622692078,0.207325412,0.257178929,1.024349589,0.964481933,0.668709044,,,0.254253732,0.351457807,0.734209768,0.268054857,0.277016091,0.951038824,1.097748252,0.533315186,0,,,,,,,,,,,,,,,,,,,,,0.7711906,0.03319359,0.6187806,0.07396126,1.183937,3.077841,,,1.104853289,0.293457718,0.574069233,0.324044953,1.671523622,3.122523222,,,1.146885004,0.631885533,0.71636726,0.580209408,2.224429492,2.647818968,,,,,,,,,,,,,,,,,,,,,,,,,,
6.584117,8.853556,73.99661,5.943276,9.29469,10.14647,73.41026,26.09798,13.34018,154.0512,17.4151,23.6467,6.684335,11.55494,68.48988,27.34404, ,0.490438,0.2411413,0.4083557,0.6817522,0.4236298,0.4602852,2.577972,0.2081871,1.028918,0.3153534,1.862993,0.5660229,0.532465,0.3996773,1.457222,4.281265, ,5.994404,-1.881836,-1.364288,-4.282623,1.149695,-3.702576,-11.93338,4.54368,-9.571869,-5.226318,-15.09381,23.05772,-3.684692,-4.975037,68.04063,11.43232, ,-2.457703,1.147002,-10.03815,-3.881531,-1.55014,4.350541,10.3872,25.68651,6.582642,-154.1904,-5.710693,4.923903,-4.7164,-1.672455,8.421293,7.684943, ,1.054835,-8.59436,-73.27863,1.54029,9.077061,8.249762,70.84147,-0.4138184,-7.151886,4.002456,-5.868439,-1.152161,3.134624,-10.2254,0.1049121,24.46494,,,,,,0.2411413,0.4083557,0.6817522,0.4236298,0.4602852,2.577972,0.2081871,1.028918,,,0.161913343,0.280064887,0.736838678,0.323728254,0.361314656,1.464490244,1.096580867,0.670941144,,,0.195538694,0.302580858,0.812166968,0.270378999,0.304856553,1.150914628,1.165269228,0.529193854,0,,,,,,,,,,,,,,,,,,,,,1.862993,0.5660229,0.532465,0.3996773,1.457222,4.281265,,,1.267480344,0.622791198,0.4893137,0.394085247,1.120492733,2.758446544,,,1.175799456,0.63883623,0.516616164,0.507588574,1.5658432,2.379890916,,,,,,,,,,,,,,,,,,,,,,,,,,
7.260552,8.875033,73.9327,6.808426,9.84788,9.699957,74.67603,23.87691,12.79712,153.3717,16.31775,22.57374,6.957368,12.20042,68.88966,26.31511, ,0.676435,0.0214777,0.06391144,0.8651505,0.5531902,0.4465103,1.265778,2.221075,0.5430622,0.6795502,1.097351,1.072966,0.2730331,0.6454792,0.3997726,1.028923, ,6.723701,-1.704041,-3.807495,-3.662933,0.3687275,-3.810852,-9.299683,4.680144,-8.801147,-5.412811,-12.9523,21.93944,-4.535797,-7.664703,68.30962,8.734681, ,-2.603943,0.5596554,-10.98233,-5.315186,-2.063293,3.878549,9.834872,23.39822,6.244465,-153.4966,-7.033203,5.130171,-4.195038,-3.355713,5.62265,8.076902, ,0.7190326,-8.700592,-72.77734,2.345504,9.616191,7.907943,72.81867,-0.4403381,-7.391998,3.559382,-6.283325,-0.8102722,3.372734,-8.666077,-4.759979,24.14338,,,,,,0.0214777,0.06391144,0.8651505,0.5531902,0.4465103,1.265778,2.221075,0.5430622,,,0.106354499,0.18728468,0.922108056,0.375473348,0.390922956,1.449597789,1.450927833,0.520403372,,,0.13643906,0.234757684,0.939194532,0.265912216,0.321575646,1.206961408,1.294398028,0.445188396,0,,,,,,,,,,,,,,,,,,,,,1.097351,1.072966,0.2730331,0.6454792,0.3997726,1.028923,,,1.260113456,0.928555988,0.392751678,0.533771507,0.868726922,1.914329644,,,1.167372948,0.828302934,0.417310972,0.518781595,1.236717188,2.119621584,,,,,,,,,,,,,,,,,,,,,,,,,,
7.990844,8.799144,74.05077,8.289829,10.21414,9.266237,76.07457,21.83474,12.59992,152.4724,14.95748,21.02622,7.34517,12.98615,68.03309,25.6132, ,0.7302923,0.07588959,0.1180649,1.481403,0.3662558,0.4337196,1.398537,2.042173,0.1972065,0.8993073,1.360264,1.547518,0.3878021,0.7857389,0.8565674,0.7019119, ,7.453664,-1.620972,-6.186218,-3.173492,-0.06195068,-3.823334,-6.449799,4.889145,-8.274384,-5.686707,-10.32523,20.33253,-5.216919,-10.03314,67.39321,6.802309, ,-2.812775,-0.04498291,-11.67111,-7.044861,-2.522369,3.405392,9.063221,21.25535,5.907939,-152.581,-8.076508,5.266654,-4.117035,-3.749695,3.232908,8.243094, ,0.4730539,-8.648041,-72.40002,3.20942,9.89978,7.613323,74.86926,-0.5639954,-7.896179,3.087404,-6.537109,-0.5220947,3.325123,-7.034058,-7.460266,23.80841,,,,,,0.07588959,0.1180649,1.481403,0.3662558,0.4337196,1.398537,2.042173,0.1972065,,,0.077761649,0.137430831,1.086734667,0.305135738,0.361459078,1.278177189,1.507879322,0.306361485,,,0.101843303,0.190453186,1.117991588,0.236023568,0.320751292,1.235524012,1.339689568,0.327399406,0,,,,,,,,,,,,,,,,,,,,,1.360264,1.547518,0.3878021,0.7857389,0.8565674,0.7019119,,,1.187375811,1.115895744,0.332816322,0.598456578,0.839721644,1.349875189,,,1.13604856,1.044026487,0.355263794,0.612861841,1.280524088,1.88212194,,,,,,,,,,,,,,,,,,,,,,,,,,
8.314363,8.736148,74.15996,9.230656,10.26931,9.059216,76.80447,20.88767,12.57618,151.9702,14.12622,20.14839,7.601521,13.40887,67.22538,24.5152, ,0.3235183,0.06299591,0.1091919,0.9408264,0.05517197,0.2070217,0.7298965,0.9470615,0.02373695,0.502121,0.8312635,0.8778305,0.256351,0.4227123,0.8077087,1.098003, ,7.761081,-1.61438,-7.342682,-3.029724,-0.2020264,-3.826477,-4.983002,5.055918,-8.082489,-5.816101,-8.923309,19.43114,-5.48233,-11.17462,66.63947,5.513054, ,-2.934265,-0.31604,-12.02124,-8.017426,-2.754578,3.16835,8.503351,20.23868,5.759499,-152.0706,-8.355988,5.236569,-4.330383,-3.295776,2.598954,7.605672, ,0.3828818,-8.575684,-72.22983,3.651817,9.89673,7.473139,75.89686,-0.5891418,-8.155396,2.878509,-6.478577,-0.5337524,3.214966,-6.337463,-7.502258,23.04023,,,,,,0.06299591,0.1091919,0.9408264,0.05517197,0.2070217,0.7298965,0.9470615,0.02373695,,,0.067530212,0.131387504,1.217096967,0.171392766,0.288582256,1.022726322,1.390629789,0.114432545,,,0.084318278,0.175210269,1.316412564,0.193650176,0.29315368,1.228434436,1.326905028,0.255292407,0,,,,,,,,,,,,,,,,,,,,,0.8312635,0.8778305,0.256351,0.4227123,0.8077087,1.098003,,,1.055786344,1.180052678,0.289613078,0.638429478,1.116368944,1.314967533,,,1.05106626,1.208104564,0.294466637,0.747876854,1.673023156,1.769614584,,,,,,,,,,,,,,,,,,,,,,,,,,
8.580427,8.67405,74.28808,10.27335,10.26221,8.874592,77.54313,19.98774,12.5793,151.4564,13.24085,19.2155,7.842228,13.9017,66.10977,23.00718, ,0.2660646,0.06209755,0.1281204,1.042697,0.007100105,0.1846237,0.7386627,0.8999348,0.003117561,0.5138855,0.8853683,0.9328918,0.2407074,0.4928322,1.115608,1.508024, ,8.005692,-1.617126,-8.471405,-2.944122,-0.3214111,-3.845978,-3.494324,5.308923,-7.942383,-5.921326,-7.533295,18.5189,-5.713043,-12.29276,65.61327,4.060905, ,-3.05307,-0.5508118,-12.42078,-9.056946,-2.993652,2.945571,7.797809,19.24122,5.632004,-151.5481,-8.438843,5.015287,-4.568085,-2.542969,2.218879,6.507496, ,0.3079382,-8.496643,-72.04977,4.100163,9.820214,7.340057,76.90688,-0.5795593,-8.378571,2.680753,-6.366058,-0.6082764,3.069746,-5.719727,-6.981537,21.93966,,,,,,0.06209755,0.1281204,1.042697,0.007100105,0.1846237,0.7386627,0.8999348,0.003117561,,,0.076916278,0.171149367,1.473564311,0.074615908,0.239858622,1.057858678,1.240024378,0.046810783,,,0.072712865,0.168585514,1.507422312,0.154869045,0.259778328,1.211345168,1.348836604,0.206132145,0,,,,,,,,,,,,,,,,,,,,,0.8853683,0.9328918,0.2407074,0.4928322,1.115608,1.508024,,,1.006207767,1.327932711,0.250621896,0.8090199,1.882666978,1.7630491,,,0.92856989,1.332442384,0.252234143,0.886900048,2.189566288,1.709143892,,,,,,,,,,,,,,,,,,,,,,,,,,
8.911858,8.552718,74.58671,12.4914,10.18509,8.581614,79.0178,18.41855,12.56432,150.3991,11.82118,17.2623,8.149641,15.17681,62.8297,19.91527, ,0.3314304,0.1213322,0.2986298,2.218043,0.07711697,0.2929783,1.47467,1.569193,0.01497173,1.05722,1.419671,1.953197,0.3074126,1.275107,3.280071,3.091904, ,8.290195,-1.64566,-10.69385,-2.777557,-0.6385498,-3.956665,-0.4139404,6.065596,-7.755096,-5.99765,-4.916412,16.66966,-6.065735,-14.41138,62.53593,1.517344, ,-3.252991,-0.8616028,-13.46848,-11.22256,-3.500702,2.56536,5.928979,17.37044,5.381634,-150.4733,-8.52243,4.343168,-4.873901,-0.809967,2.706622,3.065881, ,0.1966907,-8.336609,-71.60535,5.021822,9.564304,7.084071,78.80905,-0.4403076,-8.677216,2.326271,-6.207916,-0.7033997,2.701201,-4.601135,-4.386292,19.66291,,,,,,0.1213322,0.2986298,2.218043,0.07711697,0.2929783,1.47467,1.569193,0.01497173,,,0.076200496,0.208305367,1.8600736,0.061085172,0.216975967,1.244487989,1.265430567,0.136313429,,,0.064600875,0.168677678,1.680794948,0.127686004,0.222436835,1.192331464,1.577206868,0.205431394,0,,,,,,,,,,,,,,,,,,,,,1.419671,1.953197,0.3074126,1.275107,3.280071,3.091904,,,0.883397812,1.583477678,0.200092091,1.118633189,3.071062189,2.144168556,,,0.769659642,1.408405232,0.233937942,1.019045492,2.78564466,1.675269296,,,,,,,,,,,,,,,,,,,,,,,,,,
8.989499,8.49131,74.80898,14.82624,10.16568,8.410477,80.51487,17.03281,12.427,149.291,11.28355,15.31915,8.167787,16.79811,58.26465,17.65363, ,0.07764149,0.06140804,0.2222748,2.334846,0.01940918,0.1711369,1.49707,1.385733,0.1373205,1.108185,0.537632,1.943146,0.01814556,1.621305,4.565052,2.261644, ,8.306503,-1.6492,-12.81354,-2.511993,-1.175201,-4.154236,2.791687,6.705503,-7.485596,-5.913696,-2.539581,14.82726,-6.347229,-16.40045,58.11407,0.1676847, ,-3.428253,-1.035797,-14.93082,-13.46786,-4.054962,2.255805,3.70661,15.65396,5.064971,-149.3485,-8.846161,3.757139,-4.745483,0.7826084,3.169839,-1.005615, ,0.1291835,-8.250549,-70.8797,5.988346,9.291389,6.877054,80.49419,-0.1910095,-8.87793,2.019922,-6.342438,-0.528595,2.26468,-3.67572,-1.739471,17.62296,,,,,,0.06140804,0.2222748,2.334846,0.01940918,0.1711369,1.49707,1.385733,0.1373205,,,0.062557546,0.197528418,2.051012889,0.093291809,0.187495043,1.350545933,1.379743089,0.256586691,,,0.056881719,0.171199038,1.798828072,0.129270129,0.187014174,1.23322316,1.750317376,0.254341228,0,,,,,,,,,,,,,,,,,,,,,0.537632,1.943146,0.01814556,1.621305,4.565052,2.261644,,,0.59665456,1.645251944,0.162317476,1.323584089,3.962142111,1.963981622,,,0.574750587,1.405374876,0.246691816,1.101225224,3.437795152,1.63188258,,,,,,,,,,,,,,,,,,,,,,,,,,
8.924683,8.503111,74.97786,17.21686,10.37591,8.255171,82.08989,18.19571,11.54971,148.127,11.29785,13.55735,8.063252,18.3895,52.63433,16.26916, ,0.06481647,0.01180077,0.1688766,2.390621,0.2102251,0.1553059,1.57502,1.162899,0.8772926,1.164001,0.01430321,1.761802,0.1045341,1.591391,5.630318,1.384466, ,8.162056,-1.563934,-14.9101,-2.062897,-1.833984,-4.375549,5.978137,7.881519,-8.085419,-5.796021,-0.3803101,13.09162,-6.274414,-18.08093,52.57251,0.02939954, ,-3.606415,-1.214783,-16.6875,-15.71448,-4.57959,1.922314,1.596346,16.3613,2.108357,-148.1732,-9.002228,3.511435,-4.738861,2.102451,2.411376,-4.59079, ,0.080574,-8.253174,-69.87311,7.038948,9.20472,6.660167,81.981,-0.5974426,-8.131531,1.823707,-6.793152,-0.1433105,2.072798,-2.988068,-0.423584,15.61104,,,,,,0.01180077,0.1688766,2.390621,0.2102251,0.1553059,1.57502,1.162899,0.8772926,,,0.044026909,0.159752733,1.961865111,0.15169397,0.152580497,1.300919367,1.959509889,0.420011181,,,0.045926518,0.167903747,1.859414176,0.219981568,0.160176961,1.284357216,1.930279544,0.352006558,0,,,,,,,,,,,,,,,,,,,,,0.01430321,1.761802,0.1045341,1.591391,5.630318,1.384466,,,0.292711149,1.4419989,0.200220791,1.297408511,4.265807,1.470219622,,,0.41557254,1.33253976,0.298482782,1.083461298,4.023321348,1.548460624,,,,,,,,,,,,,,,,,,,,,,,,,,
