Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z,,,,,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,,,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v
4.101609,8.326602,80.79986,28.47405,15.41718,8.682356,84.58196,11.63371,21.2976,143.783,19.9272,14.09096,10.47679,18.88442,49.03796,15.27625, ,0.1759307,0.03455067,0.006095886,1.416819,0.07330513,0.053792,0.6235809,0.390481,0.2441578,0.2941895,0.3604031,0.3383121,0.4214849,0.7461205,2.957142,1.054672, ,-3.85318,-2.786133,-24.6521,-2.021973,-5.81958,-4.85675,13.8639,11.12914,2.47452,-7.361115,4.116782,10.38888,-8.429047,-18.79547,48.52838,3.631099, ,-1.401794,-0.6227722,-26.16898,-25.31647,-5.273529,2.153417,0.377948,2.559169,4.437918,-143.5865,-18.66745,9.56027,-4.924011,1.194432,-8.027466,0.4967241, ,-0.0760498,-7.807617,-68.06717,13.44662,13.54923,6.779153,83.69543,2.493668,-20.59381,-1.780029,-6.384735,1.356719,4.194504,-1.610291,-4.88623,14.84842,,,,,0.03455067,0.006095886,1.416819,0.07330513,0.053792,0.6235809,0.390481,0.2441578,,,0.044524511,0.040439182,1.415233556,0.461370366,0.074814688,0.597153544,0.933724367,0.719383851
4.304628,8.267688,80.78831,29.87628,15.64972,8.63567,85.19151,11.31068,20.87675,143.5313,20.23469,13.79382,10.94685,19.52543,45.84333,14.60432, ,0.2030191,0.05891418,0.01154327,1.402227,0.2325401,0.04668617,0.6095505,0.3230352,0.4208584,0.251709,0.307497,0.2971354,0.470067,0.6410065,3.194633,0.6719389, ,-4.068604,-2.845337,-25.35266,-1.478668,-6.206268,-4.780426,15.17894,10.77914,2.639296,-7.343048,4.991857,10.02437,-8.89566,-19.39587,45.3715,3.74879, ,-1.407013,-0.5401001,-27.55649,-26.45291,-5.394196,2.172805,-0.1636963,2.578522,4.816878,-143.339,-18.77893,9.509517,-5.043549,1.765318,-7.391693,-0.9787598, ,0.06175376,-7.731293,-66.93912,14.28609,13.62376,6.768303,84.06226,2.52114,-20.03836,-1.719879,-6.578522,1.363545,4.330823,-1.739502,-3.692932,14.0517,,,,,0.05891418,0.01154327,1.402227,0.2325401,0.04668617,0.6095505,0.3230352,0.4208584,,,0.036186641,0.04472351,1.261570479,0.314825689,0.047102822,0.541318257,0.2739173,0.323439714
4.520894,8.259725,80.65117,31.32769,15.89524,8.574307,85.81111,11.09925,20.31258,143.3074,20.53863,13.48488,11.39885,19.9927,42.40326,14.24542, ,0.2162652,0.007963181,0.137146,1.451408,0.2455187,0.06136227,0.6195984,0.2114277,0.5641632,0.2239227,0.303936,0.308939,0.451992,0.4672699,3.440067,0.3588943, ,-4.301544,-2.868286,-25.92044,-0.9424133,-6.599274,-4.703827,16.40157,10.57553,2.745623,-7.349518,5.850854,9.722579,-9.410339,-19.82797,41.93258,4.250006, ,-1.386475,-0.4933472,-28.9173,-27.6163,-5.49353,2.204957,-0.6535339,2.491418,5.142542,-143.1198,-18.84985,9.372835,-5.005432,2.137841,-6.972412,-2.044189, ,0.1823167,-7.718506,-65.70181,15.14052,13.71101,6.733943,84.43341,2.517594,-19.34369,-1.641266,-6.791382,1.356845,4.486509,-1.855469,-2.993652,13.37038,,,,,0.007963181,0.137146,1.451408,0.2455187,0.06136227,0.6195984,0.2114277,0.5641632,,,0.022042062,0.074104305,1.113918736,0.183547757,0.044296689,0.482108225,0.201690144,0.3857475
4.52176,8.251564,80.66564,31.33262,15.92628,8.574124,85.81075,11.09932,20.31254,143.3089,20.53982,13.48488,11.39479,19.99317,42.40543,14.24564, ,0.000865936,0.008160591,0.01447296,0.004934311,0.03103924,0.000183106,0.000366211,7.06E-05,4.01E-05,0.001495361,0.001186371,0,0.004057884,0.000473023,0.002170563,0.000220299, ,-4.302094,-2.882263,-25.90939,-0.9448853,-6.605652,-4.703766,16.40294,10.57565,2.744452,-7.350525,5.851489,9.723448,-9.405121,-19.82822,41.93427,4.248836, ,-1.387268,-0.4859009,-28.91656,-27.61951,-5.511169,2.204999,-0.6525879,2.491439,5.143952,-143.1213,-18.85016,9.371968,-5.004211,2.140554,-6.976044,-2.041138, ,0.1836693,-7.705139,-65.72522,15.14559,13.7389,6.733871,84.43297,2.517692,-19.34348,-1.640411,-6.794189,1.358,4.488251,-1.855499,-2.997375,13.37158,,,,,0.008160591,0.01447296,0.004934311,0.03103924,0.000183106,0.000366211,7.06E-05,4.01E-05,,,0.017493778,0.111394239,0.953727104,0.203328336,0.041356299,0.414382081,0.1331838,0.417602556
4.740345,8.257353,80.46827,32.77253,16.24119,8.507071,86.44751,10.95509,19.61926,143.0985,20.84524,13.12661,11.87492,20.28157,38.95,13.90458, ,0.218586,0.005788803,0.1973724,1.439903,0.3149099,0.06705284,0.6367645,0.1442356,0.6932831,0.2103729,0.3054256,0.3582716,0.4801264,0.2883968,3.455433,0.3410645, ,-4.539581,-2.938995,-26.32413,-0.4264221,-7.014465,-4.640198,17.52645,10.47905,2.829445,-7.395386,6.743011,9.458768,-9.939697,-20.09482,38.39127,4.865652, ,-1.348022,-0.4396362,-30.2059,-28.77853,-5.629974,2.229795,-1.083618,2.280804,5.358637,-142.9154,-18.87527,9.12629,-4.976593,2.291305,-7.131866,-2.305145, ,0.2796111,-7.693726,-64.49899,15.95166,13.88833,6.685269,84.82508,2.462101,-18.53687,-1.545319,-7.02063,1.314981,4.646636,-1.997772,-2.951813,12.72715,,,,,0.005788803,0.1973724,1.439903,0.3149099,0.06705284,0.6367645,0.1442356,0.6932831,,,0.018966464,0.169573458,1.09445518,0.281699909,0.05018764,0.475466391,0.136719389,0.580647367
4.954826,8.303897,80.18972,34.15642,16.62463,8.438931,87.05357,10.79101,18.79671,142.8911,21.20474,12.83555,12.41406,20.44925,35.48846,13.32924, ,0.2144804,0.04654408,0.2785492,1.383892,0.38344,0.06814098,0.6060638,0.1640806,0.8225517,0.2074127,0.359499,0.2910576,0.5391455,0.1676769,3.46154,0.5753345, ,-4.776245,-2.984314,-26.6561,-0.01513672,-7.421143,-4.611572,18.5511,10.37675,2.981863,-7.468597,7.645503,9.244541,-10.52658,-20.25986,34.77053,5.352246, ,-1.286285,-0.4154663,-31.51611,-29.88611,-5.749542,2.236117,-1.429565,1.966097,5.424796,-142.7128,-18.89853,8.923575,-4.967834,2.182963,-7.550659,-1.935883, ,0.3488526,-7.728027,-63.16946,16.73321,14.11565,6.617508,85.20039,2.406102,-17.61624,-1.432068,-7.320404,1.318562,4.81268,-2.173248,-3.162781,11.96795,,,,,0.04654408,0.2785492,1.383892,0.38344,0.06814098,0.6060638,0.1640806,0.8225517,,,0.036149873,0.21462504,1.208747257,0.390050982,0.055209265,0.518697923,0.178345367,0.7467238
5.16268,8.339856,79.97887,35.45774,17.14072,8.386411,87.59002,10.53297,17.86008,142.6833,21.66324,12.64515,12.94877,20.38462,31.81123,12.48198, ,0.2078543,0.03595924,0.2108536,1.301327,0.5160923,0.0525198,0.5364456,0.2580376,0.9366302,0.2077789,0.458498,0.1904058,0.5347128,0.0646286,3.677227,0.8472672, ,-5.007233,-3.088715,-26.88446,0.349783,-7.831573,-4.610535,19.48739,10.17285,3.283637,-7.616882,8.609192,9.069212,-11.13757,-20.22012,30.95368,5.605303, ,-1.21347,-0.3788452,-32.80606,-30.90805,-5.905853,2.230869,-1.708008,1.590948,5.315381,-142.5081,-18.95645,8.824343,-4.891571,1.653669,-7.636139,-1.162689, ,0.390247,-7.728302,-61.95303,17.49266,14.48632,6.553836,85.5199,2.370019,-16.58841,-1.30719,-7.68396,1.36093,4.957795,-2.320526,-3.275513,11.03973,,,,,0.03595924,0.2108536,1.301327,0.5160923,0.0525198,0.5364456,0.2580376,0.9366302,,,0.057166629,0.251238511,1.473173889,0.539459756,0.057763736,0.545941644,0.246072678,0.902743633
5.35416,8.433916,79.71381,36.6974,17.80782,8.333279,88.09332,10.22472,16.86708,142.4828,22.19262,12.49592,13.53094,20.10629,27.82109,11.50285, ,0.1914802,0.09405994,0.2650528,1.239655,0.6670952,0.05313206,0.5033035,0.3082495,0.9929924,0.2004547,0.5293808,0.1492329,0.5821648,0.278326,3.990141,0.9791298, ,-5.222717,-3.15097,-27.05399,0.8534103,-8.246399,-4.658295,20.34263,9.913013,3.7253,-7.861633,9.665436,8.916997,-11.74673,-19.96521,26.99886,5.625997, ,-1.129364,-0.3983765,-33.89111,-31.89172,-6.127197,2.194657,-1.989563,1.149913,5.051174,-142.3087,-18.99719,8.757421,-4.933105,0.6111314,-6.838043,-0.2782288, ,0.3973549,-7.803131,-60.80688,18.13416,15.01612,6.465722,85.81037,2.331512,-15.50052,-1.169769,-8.112213,1.436996,5.111672,-2.420654,-3.011047,10.01968,,,,,0.09405994,0.2650528,1.239655,0.6670952,0.05313206,0.5033035,0.3082495,0.9929924,,,0.086053209,0.291495433,1.5368018,0.697313933,0.052945031,0.494381356,0.2926922,0.953463744
5.533797,8.553541,79.3698,39.36499,16.91693,8.280563,88.54196,9.873074,15.87665,142.3149,22.77259,12.36253,14.11738,19.7235,23.6093,10.69777, ,0.1796365,0.1196251,0.3440094,2.667587,0.8908806,0.0527153,0.4486389,0.3516455,0.9904308,0.167984,0.5799694,0.1333818,0.5864449,0.3827934,4.211788,0.8050737, ,-5.422577,-3.221375,-27.13116,1.112621,-8.113617,-4.717651,21.08047,9.601215,4.243762,-8.164948,10.8413,8.747054,-12.40045,-19.54593,22.99208,5.451893, ,-1.058014,-0.449707,-34.72711,-33.93182,-5.327454,2.136676,-2.280823,0.6257156,4.675564,-142.1395,-18.99127,8.729222,-4.896942,-0.7797546,-5.30719,0.5655997, ,0.3714546,-7.899445,-59.76672,19.88947,14.2569,6.376161,86.05814,2.270498,-14.40247,-1.040497,-8.547821,1.516354,5.225328,-2.405975,-2.549164,9.217415,,,,,0.1196251,0.3440094,2.667587,0.8908806,0.0527153,0.4486389,0.3516455,0.9904308,,,0.109012391,0.348865933,1.605098822,0.812881444,0.044540722,0.4301834,0.310278589,0.952806133
5.688411,8.688128,78.92978,40.15552,17.99409,8.242065,88.90525,9.547039,14.95113,142.1738,23.37073,12.26976,14.70809,19.33007,19.5326,10.21091, ,0.1546144,0.1345863,0.4400253,0.7905312,1.077154,0.03849792,0.3632889,0.3260345,0.9255228,0.1410828,0.5981445,0.09277058,0.5907106,0.3934288,4.076706,0.4868593, ,-5.59549,-3.280945,-27.16959,1.842794,-8.609406,-4.765656,21.69601,9.29411,4.766009,-8.490753,12.0697,8.600002,-13.01181,-19.02463,19.12018,5.192916, ,-0.9904785,-0.5111389,-35.33832,-34.67221,-5.887695,2.071795,-2.615875,0.03924175,4.243391,-141.9961,-18.95483,8.740375,-5.015717,-2.115997,-3.757813,1.378769, ,0.3156986,-8.015167,-58.7731,19.92586,15.13567,6.314231,86.2276,2.188349,-13.35278,-0.921051,-8.892212,1.536822,5.306196,-2.379364,-2.172607,8.749113,,,,,0.1345863,0.4400253,0.7905312,1.077154,0.03849792,0.3632889,0.3260345,0.9255228,,,0.125404893,0.419619244,1.343701367,0.8292185,0.033935757,0.350619,0.2755056,0.903815889
5.82188,8.817112,78.44302,41.23695,18.63279,8.235125,89.16135,9.336074,14.12083,142.0618,24.02589,12.19129,15.28437,18.86818,15.68265,9.862591, ,0.1334691,0.1289845,0.4867554,1.081429,0.6387005,0.006940842,0.2561035,0.2109652,0.8303022,0.1119995,0.655159,0.07847691,0.5762768,0.4618893,3.849951,0.3483219, ,-5.748566,-3.335938,-27.21738,2.530727,-8.941559,-4.803833,22.19834,9.071174,5.21477,-8.884277,13.39065,8.472162,-13.61884,-18.41687,15.44536,5.260446, ,-0.9013977,-0.5335693,-35.71936,-35.65039,-6.255341,2.033723,-3.001221,-0.5717773,3.781561,-141.8799,-18.90167,8.760007,-5.153748,-2.91217,-2.337189,1.684247, ,0.2448786,-8.129883,-57.86768,20.12191,15.62597,6.289785,86.29379,2.090736,-12.40192,-0.8017883,-9.158691,1.473091,5.327532,-2.480621,-1.756012,8.251805,,,,,0.1289845,0.4867554,1.081429,0.6387005,0.006940842,0.2561035,0.2109652,0.8303022,,,0.116439309,0.416759928,1.053311807,0.665171273,0.021307096,0.250608664,0.196951344,0.753243537
5.929822,8.950718,77.91311,42.22098,19.13804,8.252608,89.31427,9.268098,13.39751,141.9659,24.61868,12.09708,15.84888,18.33604,12.2548,9.586518, ,0.1079416,0.133606,0.5299149,0.9840317,0.5052471,0.01748371,0.152916,0.067976,0.7233162,0.09587097,0.592783,0.09420776,0.5645132,0.5321426,3.427849,0.2760725, ,-5.874634,-3.296692,-27.36136,3.194132,-9.212799,-4.838837,22.59617,8.953973,5.531443,-9.214478,14.65407,8.416208,-14.24442,-17.89526,12.08462,5.660364, ,-0.8005371,-0.5666199,-35.94843,-36.56958,-6.663361,2.003072,-3.394073,-1.204865,3.328136,-141.7804,-18.79688,8.696883,-5.250214,-2.536652,-1.624237,1.37569, ,0.1601747,-8.28717,-56.94614,20.20675,15.96969,6.29629,86.26949,1.977931,-11.58658,-0.7041626,-9.255463,1.287679,5.284123,-2.735626,-1.41684,7.685441,,,,,0.133606,0.5299149,0.9840317,0.5052471,0.01748371,0.152916,0.067976,0.7233162,,,0.096929572,0.381065389,0.759512702,0.472492624,0.014534949,0.160102011,0.108270862,0.596338907
5.928898,8.945727,77.91979,42.23978,19.12328,8.258871,89.30815,9.268098,13.39769,141.9659,24.61868,12.09675,15.84883,18.33604,12.2548,9.586926, ,0.00092411,0.004990578,0.00668335,0.01880646,0.01475716,0.006262779,0.006118774,0,0.00017643,0,0,0.000325203,4.96E-05,0,0,0.000408173, ,-5.873962,-3.299255,-27.35672,3.190343,-9.208313,-4.836761,22.59359,8.953958,5.530697,-9.214478,14.65407,8.417061,-14.24536,-17.89526,12.08462,5.661583, ,-0.7982178,-0.5613403,-35.94977,-36.58279,-6.652344,2.008661,-3.398376,-1.204742,3.325851,-141.7804,-18.79688,8.695495,-5.248505,-2.536652,-1.624237,1.374147, ,0.1604432,-8.28125,-56.9566,20.22351,15.95755,6.304124,86.26275,1.977944,-11.58786,-0.7041626,-9.255463,1.28879,5.282849,-2.735626,-1.41684,7.685321,,,,,0.004990578,0.00668335,0.01880646,0.01475716,0.006262779,0.006118774,0,0.00017643,,,0.062035894,0.267231429,0.544960082,0.267430202,0.010449939,0.086173173,0.043556324,0.388827014
6.030125,9.014739,77.50685,43.1323,19.4759,8.272329,89.40259,9.290643,12.78707,141.8883,25.17865,12.083,16.41932,17.87209,9.561964,9.624615, ,0.1012268,0.06901169,0.412941,0.8925171,0.352623,0.01345825,0.09443665,0.02254486,0.6106215,0.0776062,0.5599728,0.01375008,0.5704832,0.4639511,2.692835,0.03768826, ,-5.989563,-3.26062,-27.6178,3.860716,-9.406036,-4.854004,22.8741,8.885534,5.702713,-9.514404,15.87921,8.460113,-14.88443,-17.54852,9.216995,6.326239, ,-0.6994629,-0.5743408,-35.96729,-37.42432,-7.081055,1.982336,-3.701599,-1.843384,2.906172,-141.6984,-18.65085,8.648957,-5.402161,-0.4981995,-2.33728,0.7021174, ,0.06556919,-8.369629,-56.25104,20.23013,16.13959,6.3175,86.22224,1.856984,-10.93216,-0.6303406,-9.229401,1.050616,5.138953,-3.28598,-1.22052,7.262067,,,,,0.06901169,0.412941,0.8925171,0.352623,0.01345825,0.09443665,0.02254486,0.6106215,,,0.048364857,0.240431902,0.505218938,0.200786166,0.011435084,0.058465753,0.020749728,0.339195159
6.029346,9.005608,77.51942,43.146,19.46774,8.278766,89.39619,9.290643,12.78633,141.8909,25.17918,12.08307,16.40961,17.87085,9.562292,9.623881, ,0.000779152,0.009131432,0.01256561,0.01369476,0.008159637,0.006436348,0.006393433,0,0.000736237,0.002563477,0.00053215,6.58E-05,0.009712219,0.001232147,0.000328064,0.000733376, ,-5.988861,-3.274353,-27.61038,3.857461,-9.403198,-4.851929,22.87281,8.885648,5.701685,-9.51535,15.88034,8.460905,-14.87228,-17.54758,9.217033,6.32618, ,-0.6985779,-0.5640869,-35.96313,-37.43494,-7.075256,1.988004,-3.704926,-1.843262,2.907526,-141.7009,-18.65015,8.648194,-5.404083,-0.4960327,-2.338837,0.7035549, ,0.06519692,-8.355347,-56.2749,20.24088,16.13302,6.325365,86.2151,1.857121,-10.93146,-0.6308899,-9.230865,1.051903,5.141029,-3.284973,-1.219788,7.261068,,,,,0.009131432,0.01256561,0.01369476,0.008159637,0.006436348,0.006393433,0,0.000736237,,,0.037558874,0.203263176,0.471968338,0.135666736,0.017388978,0.039268496,0.021097289,0.289342571
6.109977,9.072006,77.16277,43.96638,19.66587,8.298425,89.46114,9.34178,12.29058,141.8362,25.69221,12.1352,16.98769,17.77274,7.843826,10.16877, ,0.08063126,0.06639862,0.3566513,0.820385,0.1981258,0.01965904,0.06494141,0.05113697,0.4957504,0.05462646,0.5130329,0.05212879,0.5780888,0.0981102,1.718466,0.5448837, ,-6.080322,-3.222076,-27.93958,4.539653,-9.522766,-4.852509,23.04699,8.80656,5.733688,-9.79892,17.06572,8.605282,-15.52649,-17.26245,6.744522,7.276348, ,-0.5992737,-0.5991821,-35.7623,-38.20944,-7.47403,1.977643,-3.867371,-2.47583,2.544548,-141.6413,-18.40802,8.586802,-5.578766,2.220807,-3.929016,-0.01544189, ,-0.02938843,-8.443695,-55.75201,20.18828,16.16743,6.354034,86.20119,1.717125,-10.44812,-0.5725708,-9.172058,0.8355483,4.917315,-3.970184,-1.051392,7.107224,,,,,0.06639862,0.3566513,0.820385,0.1981258,0.01965904,0.06494141,0.05113697,0.4957504,,,0.045430925,0.246793947,0.622383547,0.125253241,0.033896656,0.038616606,0.030223104,0.348377553
6.169792,9.106831,76.91696,44.7284,19.74614,8.363119,89.4705,9.384292,11.90163,141.8111,26.18497,12.25883,17.52497,17.81011,7.512593,11.15547, ,0.05981493,0.03482437,0.2458038,0.7620201,0.08026695,0.0646944,0.009361267,0.04251194,0.3889542,0.02510071,0.4927521,0.1236324,0.5372772,0.03736687,0.3312325,0.9867048, ,-6.148407,-3.215118,-28.28003,5.196989,-9.588379,-4.838715,23.11859,8.685034,5.649362,-10.07748,18.22828,8.839191,-16.0914,-16.83942,4.561875,8.370941, ,-0.493866,-0.5901794,-35.39822,-38.93155,-7.79776,1.990213,-3.875793,-3.084503,2.253139,-141.6092,-18.07639,8.527859,-5.892212,4.444434,-5.931946,-0.28302, ,-0.1186523,-8.484619,-55.48001,20.09911,16.1037,6.443358,86.19105,1.555051,-10.12466,-0.5395203,-9.122955,0.7102944,4.641572,-4.474518,-0.9552612,7.354213,,,,,0.03482437,0.2458038,0.7620201,0.08026695,0.0646944,0.009361267,0.04251194,0.3889542,,,0.04847802,0.246169179,0.739016251,0.07846471,0.066449268,0.043814766,0.060096427,0.297325251
6.208759,9.15959,76.69545,45.42475,19.74956,8.453492,89.44372,9.373263,11.64348,141.815,26.56786,12.50006,18.18266,17.79581,8.937579,12.03345, ,0.03896761,0.05275917,0.2215118,0.6963501,0.003425598,0.09037304,0.02677917,0.01102829,0.2581444,0.003845215,0.3828964,0.2412262,0.657692,0.0143013,1.424986,0.8779821, ,-6.19342,-3.165253,-28.61612,5.794351,-9.616028,-4.814209,23.1068,8.487344,5.513422,-10.32373,19.32594,9.25416,-16.70972,-16.31946,2.826837,9.209392, ,-0.3796387,-0.5691528,-34.95328,-39.60358,-8.018707,2.009859,-3.718445,-3.631073,2.03281,-141.6039,-17.56476,8.439558,-6.437744,6.139965,-8.433044,0.08039911, ,-0.1966858,-8.561951,-55.2998,19.97708,15.99928,6.57031,86.20351,1.386224,-9.959106,-0.5435486,-9.040375,0.7690824,4.296929,-4.595825,-1.121155,7.759823,,,,,0.05275917,0.2215118,0.6963501,0.003425598,0.09037304,0.02677917,0.01102829,0.2581444,,,0.057717111,0.2561408,0.857534689,0.054208327,0.091621606,0.071568806,0.109507569,0.268147161
6.243096,9.243972,76.38623,46.74267,19.69544,8.630952,89.2673,9.084262,11.64294,141.911,27.17081,12.9558,19.17383,16.83665,11.5859,11.83371, ,0.03433657,0.08438206,0.3092194,1.317921,0.05411911,0.1774597,0.1764145,0.2890015,0.000538826,0.09597778,0.602951,0.4557409,0.991169,0.9591637,2.648323,0.1997433, ,-6.232544,-3.065369,-28.96097,6.729512,-9.661102,-4.674164,22.83896,7.877001,5.29916,-10.56216,21.3349,10.24922,-17.44144,-15.71899,1.298035,8.988151, ,-0.1283875,-0.4403381,-33.91568,-40.88828,-8.108521,2.053289,-2.989105,-4.285156,1.630733,-141.6762,-16.37177,7.96772,-7.697449,5.691998,-11.33826,1.364401, ,-0.3329773,-8.699127,-55.43704,19.79451,15.86466,6.87837,86.25488,1.199883,-10.16699,-0.7069092,-8.407135,0.7609153,3.648647,-2.986298,-2.135956,7.691791,,,,,0.08438206,0.3092194,1.317921,0.05411911,0.1774597,0.1764145,0.2890015,0.000538826,,,0.057210286,0.238789022,0.885441356,0.040269852,0.099949936,0.107814367,0.163360926,0.1852434
6.247234,9.300337,76.2122,47.39117,19.70614,8.68046,89.14001,8.845942,12.0071,142.0062,27.53227,13.21636,19.44357,16.46808,12.09092,11.09791, ,0.004137993,0.05636501,0.1740341,0.6484947,0.01070023,0.04950809,0.1272888,0.2383194,0.3641548,0.09527588,0.3614597,0.2605619,0.2697392,0.3685646,0.5050163,0.7357998, ,-6.234802,-2.989014,-28.88953,7.04048,-9.696594,-4.541565,22.58205,7.4357,5.316556,-10.6485,22.34556,10.81519,-17.50836,-15.76636,1.820948,8.319913, ,0.02730349,-0.3529358,-33.34863,-41.52252,-8.01178,2.096119,-2.438568,-4.563965,1.648484,-141.7559,-15.76486,7.642018,-8.34967,4.519725,-11.75644,1.537077, ,-0.3965759,-8.791656,-55.6803,19.77991,15.90114,7.014288,86.30687,1.204836,-10.56696,-0.8401184,-7.970367,0.7148218,3.292769,-2.278259,-2.361206,7.301471,,,,,0.05636501,0.1740341,0.6484947,0.01070023,0.04950809,0.1272888,0.2383194,0.3641548,,,0.046330663,0.193827303,0.711630578,0.036782371,0.071127038,0.112148713,0.158683468,0.157404578
6.240712,9.309011,76.02765,47.95467,19.7977,8.703174,89.01643,8.783906,12.03912,142.1245,27.9398,13.59809,19.61401,16.30908,12.27098,10.25036, ,0.006521702,0.008673668,0.1845474,0.5634995,0.09155273,0.02271366,0.1235886,0.06203651,0.03202152,0.1182709,0.407526,0.3817263,0.170435,0.1590004,0.1800585,0.8475447, ,-6.221802,-2.878784,-28.67331,7.255562,-9.748962,-4.395691,22.27774,7.369361,4.97539,-10.74197,23.36897,11.4473,-17.35651,-15.94254,3.003574,7.636386, ,0.2149216,-0.2533264,-32.72473,-42.09747,-7.897888,2.147877,-1.796539,-4.636017,1.699029,-141.8591,-15.17145,7.385209,-9.153442,3.198331,-11.72522,1.305598, ,-0.4468689,-8.843628,-56.04437,19.75122,16.03938,7.118336,86.38726,0.9173819,-10.76077,-0.9639282,-7.357666,0.5078427,2.910113,-1.815948,-2.362244,6.805123,,,,,0.008673668,0.1845474,0.5634995,0.09155273,0.02271366,0.1235886,0.06203651,0.03202152,,,0.031777805,0.160941218,0.540301478,0.050157122,0.038950917,0.103480032,0.135138203,0.135304557
6.240461,9.3,76.04095,47.95467,19.80187,8.702274,89.01711,8.783995,12.03821,142.1245,27.94387,13.59785,19.61088,16.30937,12.27628,10.2509, ,0.000250816,0.009010315,0.01329803,0,0.004171371,0.000899315,0.000686646,8.87E-05,0.000911713,0,0.004076004,0.000230789,0.003128052,0.00028801,0.005303383,0.000535011, ,-6.221649,-2.892853,-28.66803,7.255562,-9.747955,-4.394897,22.27865,7.369503,4.974369,-10.74197,23.37067,11.44615,-17.3537,-15.94241,3.003958,7.636793, ,0.2154308,-0.2438965,-32.71884,-42.09747,-7.900055,2.149276,-1.793732,-4.635895,1.700383,-141.8591,-15.17627,7.386634,-9.151581,3.200881,-11.73032,1.306616, ,-0.4464111,-8.830109,-56.06854,19.75122,16.04439,7.117312,86.38837,0.9176452,-10.76001,-0.9639282,-7.360535,0.5083854,2.911762,-1.815216,-2.364258,6.805318,,,,,0.009010315,0.01329803,0,0.004171371,0.000899315,0.000686646,8.87E-05,0.000911713,,,0.021225398,0.111841822,0.322027431,0.04391437,0.011888821,0.070530371,0.099165292,0.134792334
6.208129,9.255154,75.83,48.51197,19.89476,8.698132,88.88892,8.519678,12.42921,142.2683,28.32009,14.14143,19.75064,16.26805,12.34787,9.493786, ,0.03233242,0.04484653,0.2109451,0.5573044,0.0928936,0.004142761,0.1281891,0.2643166,0.3910046,0.1437531,0.3762188,0.5435753,0.1397591,0.04131699,0.07159138,0.7571135, ,-6.178009,-2.695496,-28.31509,7.37116,-9.794159,-4.238312,21.92859,7.113647,4.859382,-10.81866,24.32438,12.21896,-17.12103,-16.13351,4.55918,7.111753, ,0.4146659,-0.1725159,-32.0386,-42.65805,-7.767426,2.190561,-1.095306,-4.5578,1.781695,-141.9911,-14.5596,7.143888,-9.959259,1.766153,-11.3396,0.8584626, ,-0.4725952,-8.84903,-56.52228,19.79974,16.19352,7.194659,86.47746,0.8642628,-11.22891,-1.05896,-6.552429,0.1160912,2.37207,-1.404541,-2.292389,6.288157,,,,,0.04484653,0.2109451,0.5573044,0.0928936,0.004142761,0.1281891,0.2643166,0.3910046,,,0.028256732,0.116918764,0.297370073,0.060330281,0.00938087,0.069514811,0.127403914,0.183388834
