Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z
2.878253,6.99867,82.4215,11.84556,18.96478,9.096931,83.04457,12.96826,21.24113,32.17651,6.061597,51.76986,14.80887,4.27598,14.79439,10.72646, ,-2.293365,-5.158325,4.768778,0.06511441,9.172738,-3.296173,6.389545,-4.518799,-1.49649,-7.511475,-1.577271,51.68263,2.016277,0.001642487,14.65769,-7.636627, ,-0.3152161,1.38242,-9.23938,-11.55344,0.6118917,4.576459,14.72231,12.06775,5.021458,31.29892,5.839142,-3.344513,-14.35739,-3.355469,1.477733,-7.55072, ,1.716674,-4.588074,-82.26611,2.611574,16.65469,7.010445,82.58749,-2.039948,-20.65768,0.1630027,0.3299403,-0.557312,-3.293365,2.650884,-1.188538,0.7599204
2.878253,6.99867,82.4215,11.84556,18.96478,9.265815,82.31627,14.83138,21.27338,32.17651,6.061597,51.76986,14.80887,4.27598,14.79439,10.72646, ,-2.293365,-5.158325,4.768778,0.06511441,9.172738,-3.244415,5.217463,-4.589752,-2.060638,-7.511475,-1.577271,51.68263,2.016277,0.001642487,14.65769,-7.636627, ,-0.3152161,1.38242,-9.23938,-11.55344,0.6118917,4.780291,15.35286,13.99406,5.438563,31.29892,5.839142,-3.344513,-14.35739,-3.355469,1.477733,-7.55072, ,1.716674,-4.588074,-82.26611,2.611574,16.65469,7.113432,81.69099,-2.437042,-20.57001,0.1630027,0.3299403,-0.557312,-3.293365,2.650884,-1.188538,0.7599204
2.516377,6.921027,82.59881,9.409974,19.10637,9.265815,82.31627,14.83138,21.27338,31.56263,5.392047,50.71889,14.17374,3.69072,14.16976,10.99259, ,-1.827484,-5.152435,5.205419,-0.2862549,9.705065,-3.244415,5.217463,-4.589752,-2.060638,-7.373688,-3.47406,50.70829,1.320811,0.7979017,14.0435,-7.945038, ,-0.502533,1.342213,-8.705078,-9.202332,1.275675,4.780291,15.35286,13.99406,5.438563,30.68651,4.107867,-1.07608,-13.84158,-2.808655,1.551533,-7.618622, ,1.663425,-4.484314,-82.48239,1.970293,16.53726,7.113432,81.69099,-2.437042,-20.57001,0.3437864,-0.5123291,-0.006530762,-2.923157,2.238115,-0.9091187,0.7390388
2.070286,6.819345,82.85833,5.161315,19.22036,9.578176,80.58369,18.69387,21.22144,30.37845,7.487217,48.22047,12.84771,3.188928,13.22668,11.85721, ,-1.206116,-5.14093,6.186159,-0.3267517,10.251,-3.127075,2.826342,-3.821777,-3.357208,-7.201385,-7.303558,48.11053,0.01505878,2.29916,13.07224,-8.679993, ,-0.8555603,1.210783,-7.442474,-5.060638,2.450232,5.128336,15.83913,18.14432,6.310611,29.48144,0.3302433,3.702088,-12.68494,-1.58313,1.962211,-8.108246, ,1.458275,-4.370056,-82.79663,0.9756414,16.31739,7.325906,79.62528,-3.097595,-20.18063,0.6827587,-1.637115,1.115735,-2.0448,1.510356,-0.3035278,0.7299134
1.922068,6.795416,82.93761,3.421042,19.28747,9.743242,79.64751,20.79236,21.17621,29.82929,9.424701,46.73709,12.39003,3.411418,12.90958,12.27992, ,-1.016418,-5.126495,6.769647,-0.1274719,10.30237,-3.026215,1.601648,-3.069214,-3.920013,-7.162811,-9.101776,46.41595,-0.605835,3.020195,12.76274,-9.148102, ,-0.9481201,1.214159,-6.76651,-3.373505,3.02309,5.344497,15.71136,20.3906,6.726264,28.9139,-1.580872,6.142438,-12.23618,-0.9340515,1.932329,-8.227081, ,1.336265,-4.348541,-82.8847,0.5588199,16.32197,7.427859,78.54417,-3.310516,-19.94067,0.8084944,-1.748016,1.698231,-1.790161,1.258071,-0.09933472,0.71353
1.819564,6.786421,83.00378,2.007324,19.40977,9.950871,78.64126,22.94727,21.13316,29.3195,11.41699,45.09764,12.13571,3.937426,12.63199,12.69368, ,-0.9255981,-5.123016,7.432886,0.1253857,10.29636,-2.987,0.3901699,-2.193054,-4.387421,-7.160126,-10.75357,44.45723,-0.9601135,3.775187,12.52033,-9.704437, ,-0.9924622,1.2321,-6.077972,-1.994904,3.601818,5.534638,15.47724,22.6567,7.124841,28.38092,-3.392975,8.405575,-11.93655,-0.289978,1.684402,-8.222107, ,1.220792,-4.334167,-82.94299,0.1836299,16.40794,7.572738,77.39867,-3.407898,-19.69928,0.8918601,-1.508667,2.18207,-1.874634,1.071093,0.04675749,0.7006603
1.814826,6.789767,83.00378,2.006544,19.40884,9.93211,78.64803,22.94036,21.13353,29.33021,11.4185,45.09579,12.13798,3.93504,12.63745,12.70486, ,-0.9246216,-5.118774,7.432886,0.1239718,10.2947,-2.983093,0.3781954,-2.18457,-4.386322,-7.162872,-10.75095,44.45499,-0.960144,3.775629,12.52479,-9.711792, ,-0.9917908,1.221548,-6.077972,-1.994202,3.599726,5.523073,15.46765,22.65027,7.124961,28.39007,-3.397827,8.407914,-11.93826,-0.3027039,1.691638,-8.230774, ,1.214509,-4.347046,-82.94299,0.1822822,16.40812,7.558787,77.40562,-3.407745,-19.69983,0.9047653,-1.524567,2.183029,-1.878235,1.056889,0.04380222,0.7189249
1.756974,6.826118,83.07434,1.030965,19.57985,10.14075,77.56644,25.08679,21.12031,28.84347,13.32895,43.39213,11.97178,4.658211,12.42587,13.04365, ,-0.9294128,-5.154419,8.204422,0.3847134,10.28471,-2.996399,-0.8685913,-1.253174,-4.765106,-7.198151,-12.24429,42.34005,-1.035614,4.557621,12.35467,-10.25836, ,-1.03476,1.229003,-5.383636,-0.9480896,4.184619,5.664746,15.20521,24.86984,7.514548,27.8749,-5.082031,10.41665,-11.71255,0.3447517,1.338376,-8.099243, ,1.082242,-4.360535,-82.98486,-0.1296387,16.53508,7.716897,76.17284,-3.361298,-19.49026,0.938572,-0.9763489,2.509462,-2.152161,0.9141111,0.1794648,0.6330963
1.75296,6.828526,83.07478,1.030206,19.57985,10.13132,77.5715,25.08557,21.11997,28.85438,13.33107,43.39355,11.97289,4.655017,12.42902,13.04647, ,-0.9288635,-5.151459,8.203939,0.3877818,10.28471,-2.999268,-0.8681641,-1.250214,-4.760956,-7.200928,-12.24335,42.34163,-1.038452,4.557705,12.35741,-10.26129, ,-1.029358,1.224348,-5.382019,-0.947113,4.184619,5.655574,15.20141,24.86861,7.512632,27.8842,-5.084961,10.41623,-11.71353,0.3294328,1.342798,-8.10022, ,1.081603,-4.368896,-82.98529,-0.1277161,16.53508,7.71041,76.17875,-3.361938,-19.49133,0.9517124,-0.9927063,2.510545,-2.151825,0.9014431,0.1774244,0.6355976
1.733654,6.900969,83.16934,0.7359469,19.78673,10.28799,76.48243,27.21994,21.15996,28.40941,15.06181,41.72704,11.9426,5.524309,12.27475,13.45017, ,-1.006439,-5.212433,9.083641,0.5927398,10.29864,-3.021973,-2.155151,-0.3150024,-5.064453,-7.285248,-13.60751,40.19239,-0.9995728,5.381916,12.2331,-10.8316, ,-1.071075,1.219107,-4.717926,-0.2278748,4.753152,5.754696,14.9701,27.03954,7.899595,27.40252,-6.443359,12.1728,-11.63004,0.9926786,0.9927292,-8.019562, ,0.9294464,-4.41275,-83.02704,-0.3759155,16.67561,7.828869,74.91494,-3.219269,-19.34103,0.9394904,-0.214386,2.772098,-2.429352,0.8018978,0.3331833,0.5610951
1.753853,6.976927,83.29919,0.9151362,20.04069,10.41466,75.44321,29.35911,21.26272,28.00384,16.48886,39.87474,12.02869,6.522696,12.18993,13.97308, ,-1.143738,-5.279602,10.04834,0.6872179,10.37691,-3.053009,-3.425079,0.5743583,-5.307709,-7.430603,-14.79504,37.80568,-0.7384644,6.254426,12.16529,-11.44275, ,-1.074066,1.221608,-4.104736,0.1777597,5.274823,5.833804,14.82236,29.18248,8.279416,26.9453,-7.345642,13.65123,-11.68619,1.751299,0.6167941,-8.067688, ,0.7953302,-4.452911,-83.07922,-0.5768433,16.83013,7.919953,73.67397,-3.054016,-19.26447,0.9068055,0.4663658,3.136174,-2.683228,0.7072313,0.5413702,0.5066019
1.832851,7.050624,83.47764,1.040788,20.32691,10.49741,74.47782,31.46363,21.42629,27.61533,17.47441,37.60424,12.18376,7.651742,12.19521,14.5507, ,-1.342621,-5.340332,11.07033,0.6754138,10.5091,-3.053711,-4.69693,1.405336,-5.509888,-7.618073,-15.70667,35.02609,-0.2879333,7.14334,12.17022,-12.11099, ,-1.073364,1.228384,-3.528595,0.3151125,5.697504,5.91129,14.77439,31.26578,8.647546,26.49393,-7.755646,14.6075,-11.80338,2.705192,0.1015078,-8.118317, ,0.6497388,-4.496063,-83.15521,-0.7250061,17.00564,7.968423,72.46988,-2.909729,-19.26172,0.8460296,0.9208552,3.494297,-2.982727,0.6624869,0.7865332,0.5063559
1.967547,7.116409,83.67327,1.04529,20.61179,10.56054,73.56183,33.52143,21.66375,27.25202,17.97079,34.88845,12.41021,8.916252,12.29033,15.2204, ,-1.591156,-5.37088,12.10771,0.5635962,10.66811,-3.048126,-5.918396,2.148246,-5.692139,-7.846985,-16.27341,31.92611,-0.05944824,8.066355,12.24003,-12.81509, ,-1.042175,1.245288,-2.995575,0.2408805,5.963732,5.97022,14.8536,33.28778,9.007122,26.05261,-7.726624,14.85821,-11.96057,3.783636,-0.4962158,-8.272247, ,0.5197312,-4.560333,-83.22687,-0.846283,17.19864,8.008073,71.27658,-2.802185,-19.34543,0.7887204,1.310826,3.489597,-3.309723,0.7279428,0.9443062,0.5397698
2.15549,7.16117,83.87804,1.029446,20.82832,10.66321,72.65816,35.5275,21.96849,26.91065,17.96979,31.68723,12.77043,10.23453,12.4572,15.90536, ,-1.867859,-5.381042,13.13839,0.3769128,10.78898,-3.050507,-7.053558,2.807685,-5.871582,-8.111084,-16.44876,28.4894,-0.1038208,9.034924,12.36644,-13.53543, ,-0.9858093,1.281784,-2.498749,0.01435872,6.036664,6.025114,15.06661,35.25119,9.347221,25.61884,-7.307281,14.4821,-12.23679,4.800672,-1.015381,-8.424133, ,0.4464454,-4.610596,-83.28906,-0.9585266,17.37844,8.098439,70.05795,-2.729187,-19.51184,0.7297986,1.71841,3.094127,-3.647552,0.8911656,1.004728,0.634838
2.382152,7.205328,84.09166,1.107109,20.90579,10.71073,71.80212,37.46368,22.33208,26.59166,17.67449,28.14096,13.22698,11.4588,12.68787,16.72872, ,-2.158691,-5.364349,14.14779,0.1248712,10.81403,-3.040588,-8.101746,3.366034,-6.056183,-8.383636,-16.39755,24.88026,-0.2155457,10.00277,12.5726,-14.3096, ,-0.9354248,1.301852,-2.055511,-0.3011475,5.890879,6.022486,15.39686,37.14328,9.675282,25.19838,-6.58078,13.57373,-12.61307,5.587461,-1.295868,-8.753235, ,0.3929418,-4.694275,-83.34705,-1.058777,17.49694,8.165829,68.85193,-2.706909,-19.7486,0.6898869,2.133325,2.359689,-3.961487,1.079692,0.9819239,0.836614
2.625078,7.228118,84.33532,1.314603,20.8378,10.73529,70.99763,39.28875,22.76986,26.27091,17.26962,24.38654,13.6703,12.56133,12.97068,17.41862, ,-2.444733,-5.328156,15.1223,-0.1573486,10.72429,-3.004517,-9.079041,3.810462,-6.278809,-8.664551,-16.21646,21.14542,-0.3306885,10.95101,12.85373,-14.992, ,-0.8860474,1.334377,-1.655609,-0.6616211,5.572427,5.99913,15.85939,38.92665,10.00545,24.76867,-5.792664,12.41224,-12.98587,6.153457,-1.352509,-8.970459, ,0.3800799,-4.762939,-83.42612,-1.124359,17.54078,8.229622,67.65233,-2.747467,-20.06131,0.6347831,2.448695,1.549822,-4.230286,1.269808,0.9552428,1.018282
2.625376,7.232451,84.33544,1.315793,20.83943,10.72587,71.00462,39.28349,22.76851,26.27593,17.26899,24.38518,13.67156,12.55521,12.97407,17.43219, ,-2.444122,-5.32785,15.12361,-0.158783,10.7255,-3.004456,-9.089508,3.818221,-6.275238,-8.664551,-16.21658,21.14324,-0.3309021,10.9495,12.85824,-15.00238, ,-0.8909607,1.330986,-1.655304,-0.6629639,5.571402,5.993395,15.85174,38.92092,10.00396,24.77327,-5.793121,12.41329,-12.98752,6.144342,-1.345581,-8.980225, ,0.3740007,-4.770691,-83.42603,-1.124481,17.5423,8.221899,67.65913,-2.742493,-20.06125,0.6417955,2.438985,1.550336,-4.229309,1.261719,0.9520044,1.040482
2.850379,7.251377,84.58808,1.609571,20.671,10.73946,70.24931,40.93023,23.2599,25.96822,16.79662,20.50205,14.00068,13.57077,13.28302,17.97421, ,-2.700012,-5.29126,16.05236,-0.4361877,10.55335,-2.932953,-10.0383,4.092758,-6.542969,-8.951385,-15.90283,17.3138,-0.4737549,11.88271,13.1743,-15.51242, ,-0.8233948,1.39566,-1.263672,-1.019379,5.125972,5.971907,16.50077,40.53389,10.32033,24.35062,-5.133148,11.11428,-13.21722,6.562238,-1.294464,-9.192688, ,0.4159714,-4.82486,-83.50497,-1.163025,17.53119,8.283894,66.43169,-2.875336,-20.43237,0.5685645,2.610588,0.780672,-4.549438,1.408563,0.9622304,1.154553
2.850379,7.251701,84.58802,1.608112,20.67104,10.73843,70.25083,40.93139,23.26186,25.97543,16.79334,20.50308,14.00376,13.56481,13.28586,17.98775, ,-2.700012,-5.290466,16.05029,-0.434906,10.55348,-2.934326,-10.03735,4.089278,-6.54245,-8.954132,-15.9003,17.31295,-0.4749146,11.88346,13.17958,-15.51904, ,-0.8233948,1.395084,-1.259918,-1.019928,5.125494,5.971331,16.50082,40.53554,10.32156,24.35644,-5.13443,11.11755,-13.2196,6.549211,-1.280182,-9.20874, ,0.4159714,-4.826355,-83.50473,-1.161255,17.53127,8.282463,66.43353,-2.874756,-20.43423,0.576655,2.599312,0.7802934,-4.551453,1.401104,0.95152,1.180989
3.026721,7.276822,84.81687,1.935056,20.44563,10.74361,69.53192,42.4033,23.75802,25.70219,16.30884,16.70753,14.31581,14.55587,13.66198,18.40207, ,-2.892822,-5.246796,16.90449,-0.713623,10.3328,-2.821899,-10.93689,4.234674,-6.850647,-9.253357,-15.50018,13.53534,-0.6195374,12.81591,13.54966,-16.00488, ,-0.7670288,1.467472,-0.8386536,-1.332092,4.612902,5.946354,17.28572,41.97713,10.62454,23.95929,-4.684631,9.833887,-13.33417,6.92171,-1.307892,-9.203125, ,0.4724345,-4.893585,-83.55133,-1.200745,17.48063,8.351103,65.17704,-3.105347,-20.80756,0.5007239,2.722148,0.1463459,-5.112854,1.501095,1.02188,1.343357
3.164781,7.321353,84.99641,2.220245,20.19714,10.77669,68.86127,43.77656,24.21764,25.47343,15.93017,13.60668,14.90865,15.54745,14.1245,18.66158, ,-3.038422,-5.221313,17.66318,-0.9613037,10.07212,-2.71817,-11.68594,4.295624,-7.191956,-9.569366,-15.14777,10.16068,-0.8082275,13.77321,13.99414,-16.46472, ,-0.7113647,1.546198,-0.3362732,-1.552429,4.082952,5.913154,18.13885,43.31592,10.91444,23.59586,-4.496185,9.058507,-13.56573,7.24825,-1.536255,-8.902679, ,0.5468529,-4.967041,-83.53662,-1.250336,17.41433,8.455444,63.95278,-3.452484,-21.13513,0.4260654,2.74389,-0.03735352,-6.049988,1.587183,0.9776345,1.619709
3.333427,7.450513,85.21046,2.510148,19.71815,10.81908,67.66318,46.2989,24.8907,25.09289,15.4213,8.801815,15.08831,17.51434,15.19221,18.93785, ,-3.206909,-5.178619,18.79742,-1.283752,9.493935,-2.463898,-12.84213,4.220436,-7.87027,-10.24564,-14.89374,4.748393,-0.03753662,15.72753,15.04993,-17.08472, ,-0.6587524,1.689664,0.8348658,-1.645233,3.191114,5.838171,19.79643,45.75341,11.42916,22.91272,-3.915802,7.336556,-13.1138,7.79188,-1.614624,-8.220764, ,0.6458887,-5.162109,-83.35971,-1.376556,17.27445,8.649184,61.67625,-4.418518,-21.52298,0.2513562,1.517994,1.412452,-7.474243,1.547447,1.115958,2.333533
3.428128,7.497879,85.26874,2.524761,19.48357,10.87328,67.17051,47.45673,25.09918,24.9736,15.37547,8.332621,15.02382,18.41902,15.82161,18.99158, ,-3.294495,-5.159821,19.15511,-1.387085,9.216528,-2.406433,-13.26773,4.151221,-8.139923,-10.5748,-14.87921,2.666282,0.7481896,16.6724,15.69973,-17.25232, ,-0.6445313,1.788008,1.398094,-1.505157,2.892858,5.819345,20.45438,46.86329,11.61268,22.64007,-3.796722,7.119409,-12.8436,7.935356,-1.403015,-7.895325, ,0.7141614,-5.221375,-83.24911,-1.459991,17.17578,8.74746,60.72915,-4.933716,-21.61301,0.1708303,-0.4693298,3.585246,-7.859833,1.49912,1.197547,2.819315
3.54223,7.561022,85.30486,2.516066,19.25756,10.86578,66.79654,48.56619,25.25828,24.88497,15.99884,10.13828,15.10708,19.21157,16.59081,18.94603, ,-3.396027,-5.14624,19.39657,-1.524109,9.00209,-2.368164,-13.62659,4.139058,-8.359772,-10.84296,-15.07446,1.320056,1.343028,17.48799,16.49261,-17.26257, ,-0.6612244,1.85782,1.871507,-1.246765,2.718254,5.753649,20.9276,47.91722,11.75843,22.42342,-4.748779,8.528086,-12.82501,8.07741,-1.152313,-7.592102, ,0.7801724,-5.305023,-83.14914,-1.550079,17.04034,8.794442,59.99363,-5.427185,-21.67352,0.08944687,-1.967224,5.425798,-8.039764,1.471803,1.237615,3.416634
3.683076,7.602345,85.30855,2.545449,19.04512,10.86982,66.51033,49.66369,25.39782,24.82755,16.77251,12.11495,15.20817,19.85799,17.54849,18.78403, ,-3.514862,-5.121918,19.50769,-1.726013,8.865154,-2.353485,-13.86612,4.166672,-8.532745,-11.0108,-15.41302,1.086663,1.218131,18.12115,17.4629,-17.12198, ,-0.7114563,1.932181,2.19273,-0.8703308,2.674208,5.694332,21.2156,48.9534,11.86892,22.28246,-6.324738,10.95923,-12.92023,8.260953,-1.017059,-7.232422, ,0.8626248,-5.364716,-83.0683,-1.643311,16.8698,8.843099,59.46782,-5.906769,-21.73975,0.04524624,-1.324585,5.161863,-8.085754,1.435009,1.262009,4.093161
3.68095,7.603582,85.30986,2.545756,19.04479,10.85727,66.51665,49.66023,25.39962,24.82755,16.77195,12.11599,15.21209,19.85443,17.55154,18.80068, ,-3.513489,-5.117767,19.50831,-1.726318,8.865278,-2.35025,-13.87299,4.174475,-8.535461,-11.0108,-15.41357,1.08677,1.220162,18.11875,17.46737,-17.1297, ,-0.7136841,1.925235,2.194125,-0.8726196,2.67627,5.686376,21.21053,48.94946,11.87039,22.28246,-6.32135,10.96108,-12.92584,8.257569,-1.005615,-7.247223, ,0.8567537,-5.372681,-83.06924,-1.642334,16.86921,8.834033,59.47425,-5.902802,-21.74045,0.04524624,-1.326202,5.160448,-8.084137,1.434503,1.253694,4.121752
3.840604,7.609554,85.27921,2.688714,18.85146,10.88294,66.29716,50.72763,25.54616,24.79516,17.35413,13.78153,15.40872,20.34811,18.69517,18.55813, ,-3.640106,-5.070557,19.48708,-2.006866,8.77902,-2.327789,-14.0444,4.243452,-8.663025,-11.09216,-15.72159,1.731955,0.6524953,18.59878,18.61553,-16.89075, ,-0.7919312,1.996973,2.294789,-0.3973999,2.754072,5.629425,21.29918,49.95523,11.95894,22.20572,-7.30719,13.02152,-13.25589,8.404133,-0.9576111,-6.711731, ,0.9604921,-5.402344,-83.02264,-1.737762,16.68462,8.909037,59.13,-6.330933,-21.8389,0.0492657,-0.3921204,4.381111,-7.922455,1.313492,1.294652,4.935262
3.840604,7.611201,85.27918,2.686967,18.85038,10.88294,66.30331,50.72364,25.54208,24.80057,17.35698,13.78153,15.40924,20.34614,18.6961,18.57583, ,-3.640106,-5.071167,19.48838,-2.005646,8.777708,-2.327789,-14.05698,4.249884,-8.65918,-11.09225,-15.72269,1.731955,0.6525033,18.60017,18.6175,-16.89868, ,-0.7919312,1.998472,2.295173,-0.3982544,2.75202,5.629425,21.292,49.95126,11.95632,22.21097,-7.309784,13.02152,-13.25375,8.395932,-0.9493713,-6.726044, ,0.9604921,-5.403656,-83.02228,-1.736359,16.68419,8.909037,59.13494,-6.324951,-21.83633,0.05741829,-0.4015503,4.381111,-7.927032,1.303937,1.28713,4.963901
3.976794,7.604611,85.21323,3.004658,18.69286,10.92212,66.09797,51.75058,25.72924,24.77364,17.82894,14.83117,15.66241,20.73698,20.00155,18.21005, ,-3.731873,-4.993378,19.38363,-2.382111,8.72456,-2.23349,-14.1781,4.34409,-8.776215,-11.12634,-16.19308,3.040676,0.3870846,18.98573,19.92573,-16.47336, ,-0.9006042,2.053161,2.145661,0.1225534,2.960036,5.575312,21.19741,50.92292,12.0363,22.15956,-7.418213,13.98201,-13.76218,8.49121,-0.8935547,-6.027008, ,1.068387,-5.44809,-83.00513,-1.829865,16.51029,9.018763,58.90482,-6.67688,-21.99197,0.1001101,-0.3982239,4.30828,-7.532471,1.064393,1.354675,5.884539
4.078258,7.57127,85.15236,3.430867,18.56254,10.99736,65.92818,52.71115,25.98074,24.72415,18.33102,15.54225,15.75602,21.0151,21.48247,17.80066, ,-3.775024,-4.892792,19.22072,-2.797272,8.686674,-2.121368,-14.24347,4.486837,-8.880951,-11.10846,-16.80038,4.803081,0.1373324,19.26427,21.40658,-15.85666, ,-1.006897,2.111176,1.79808,0.6418039,3.278165,5.545024,20.89392,51.83987,12.10856,22.10353,-7.099091,14.16218,-14.12622,8.524225,-0.7441406,-5.225677, ,1.203756,-5.47171,-83.04193,-1.896118,16.34295,9.159292,58.82629,-6.902863,-22.23422,0.1914362,-1.157593,4.898277,-7.012085,0.6546476,1.520775,6.98127
4.105615,7.496312,85.12314,3.868833,18.48475,11.08328,65.76676,52.95477,26.9591,24.61419,18.78265,16.08333,15.61944,21.2089,23.15163,17.24076, ,-3.726257,-4.767334,19.03388,-3.185059,8.671796,-1.97049,-14.20679,4.651552,-8.96109,-11.08023,-17.43271,7.088714,-0.3205872,19.4492,23.06773,-14.88327, ,-1.128235,2.161803,1.339388,1.104781,3.687903,5.536209,20.41958,52.11566,12.83931,21.98648,-6.549225,13.7741,-14.2233,8.517845,-0.4423828,-4.274017, ,1.341057,-5.459045,-83.13391,-1.929596,16.20332,9.306733,58.86889,-6.577148,-23.056,0.264329,-1.714081,5.306103,-6.423676,0.1110361,1.844559,8.189497
4.054578,7.410246,85.10869,4.242898,18.47841,11.16895,65.65277,53.3012,27.85707,24.53954,18.74863,16.30195,15.34854,21.34468,25.04524,16.60316, ,-3.580688,-4.654358,18.86724,-3.501984,8.674672,-1.792297,-14.11008,4.932561,-9.105286,-11.14041,-17.73233,9.624426,-0.6886902,19.61992,24.93719,-13.423, ,-1.227753,2.206172,0.8877668,1.472097,4.139979,5.527339,19.79876,52.48515,13.37273,21.8586,-5.653046,12.67931,-14.18936,8.297962,0.1238093,-3.208618, ,1.492062,-5.420013,-83.23206,-1.935883,16.11854,9.45653,59.04371,-6.200897,-23.85641,0.3869554,-1.607788,4.809216,-5.740936,-0.699646,2.366743,9.640398
3.967729,7.345597,85.07407,4.502326,18.54428,11.26895,65.57527,55.07758,27.17453,24.44516,18.48607,16.63375,14.27624,21.47598,27.18689,16.00943, ,-3.393524,-4.600403,18.73958,-3.719421,8.715511,-1.645325,-13.89877,5.21097,-9.325684,-11.30515,-17.76572,11.93927,-0.8605347,19.757,27.03107,-11.31195, ,-1.277435,2.267682,0.5533651,1.721302,4.565801,5.516544,19.11214,54.15335,12.32477,21.65101,-4.78952,11.35304,-13.27432,8.029062,0.8531309,-2.126404, ,1.64976,-5.352386,-83.27863,-1.921265,16.09153,9.612901,59.32007,-6.779541,-23.45871,0.5258815,-1.238678,3.868457,-5.095795,-1.615631,3.019973,11.35948
3.906287,7.414157,84.96735,4.630397,18.66036,11.32239,65.54924,55.61481,27.63193,24.43487,17.97998,18.90668,14.78028,21.57875,29.59384,16.37233, ,-3.272247,-4.685333,18.72332,-3.833221,8.810102,-1.59906,-13.51053,5.606977,-9.52771,-11.57516,-17.36304,13.046,-0.2541199,19.89213,29.3977,-8.882507, ,-1.249084,2.333815,0.457379,1.843166,4.884371,5.424746,18.4372,54.68977,12.41415,21.46752,-4.45752,13.60266,-13.76163,7.4646,1.408242,-0.8131714, ,1.766305,-5.349335,-83.18805,-1.893829,16.11058,9.737433,59.69997,-6.457764,-23.91455,0.7483039,-0.921814,3.908307,-5.3685,-2.772919,3.529573,13.80654
3.890826,7.622512,84.68052,4.651484,18.7568,11.48457,65.31492,56.2037,27.95663,24.36583,17.47545,18.65872,16.09938,21.15032,32.27539,17.44534, ,-3.204498,-4.787201,18.59562,-3.879486,8.93518,-1.522461,-13.09897,6.010981,-9.611877,-11.48843,-16.56665,13.0075,4.970478,19.47789,32.09752,-5.744965, ,-1.29657,2.334545,0.4953707,1.839568,5.024519,5.257836,17.77007,55.30439,12.31261,21.39853,-5.341858,13.35188,-14.08264,6.692056,1.463053,0.983106, ,1.822494,-5.553833,-82.91034,-1.853546,16.12815,10.03044,59.84789,-5.943634,-24.32794,1.012199,-1.018402,3.477882,-6.686737,-3.867767,3.551009,16.40082
3.897058,7.803077,84.26293,4.650642,18.79997,11.76746,64.92955,56.86504,28.02393,24.53254,16.6857,17.81809,15.99354,20.64654,35.39592,20.08468, ,-3.189636,-4.68399,18.11185,-3.934509,9.07234,-1.566803,-12.5856,6.455142,-9.613068,-11.58322,-15.44498,13.21422,8.100894,18.93299,35.28182,-2.072906, ,-1.291595,2.382831,0.4529509,1.76283,4.967112,5.105,17.09605,55.98975,11.97999,21.48182,-5.767059,11.89708,-12.37439,5.614822,0.7372437,3.5219, ,1.865572,-5.868622,-82.57819,-1.806366,16.12131,10.42028,59.85877,-5.377869,-24.54987,1.367771,-1.950226,3.354144,-7.066772,-5.213409,3.034817,19.60513
3.897259,7.804783,84.26318,4.649632,18.80139,11.7672,64.93067,56.86452,28.02159,24.538,16.68956,17.81849,15.99491,20.64555,35.39558,20.1217, ,-3.19043,-4.684509,18.11125,-3.932922,9.073367,-1.573975,-12.58264,6.453484,-9.608978,-11.58322,-15.44717,13.21418,8.10062,18.93292,35.2821,-2.088806, ,-1.283844,2.383931,0.4546077,1.764584,4.966397,5.101458,17.09527,55.98975,11.9783,21.48676,-5.767975,11.89791,-12.37457,5.60462,0.742736,3.517406, ,1.86983,-5.870148,-82.57828,-1.805389,16.12261,10.42041,59.86122,-5.376038,-24.54892,1.375493,-1.959106,3.353254,-7.070343,-5.221039,3.027024,19.64165
