Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,Spine_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_Q_w,RightShoulder_Q_w,RightArm_Q_w,RightForeArm_Q_w,RightHand_Q_w,LeftShoulder_Q_w,LeftArm_Q_w,LeftForeArm_Q_w,LeftHand_Q_w,Hip_Q_w,Spine_Q_w,RightUpLeg_Q_w,RightLeg_Q_w,RightFoot_Q_w,LeftUpLeg_Q_w,LeftLeg_Q_w,LeftFoot_Q_w, ,Head_Q_x,RightShoulder_Q_x,RightArm_Q_x,RightForeArm_Q_x,RightHand_Q_x,LeftShoulder_Q_x,LeftArm_Q_x,LeftForeArm_Q_x,LeftHand_Q_x,Hip_Q_x,Spine_Q_x,RightUpLeg_Q_x,RightLeg_Q_x,RightFoot_Q_x,LeftUpLeg_Q_x,LeftLeg_Q_x,LeftFoot_Q_x, ,Head_Q_y,RightShoulder_Q_y,RightArm_Q_y,RightForeArm_Q_y,RightHand_Q_y,LeftShoulder_Q_y,LeftArm_Q_y,LeftForeArm_Q_y,LeftHand_Q_y,Hip_Q_y,Spine_Q_y,RightUpLeg_Q_y,RightLeg_Q_y,RightFoot_Q_y,LeftUpLeg_Q_y,LeftLeg_Q_y,LeftFoot_Q_y, ,Head_Q_z,RightShoulder_Q_z,RightArm_Q_z,RightForeArm_Q_z,RightHand_Q_z,LeftShoulder_Q_z,LeftArm_Q_z,LeftForeArm_Q_z,LeftHand_Q_z,Hip_Q_z,Spine_Q_z,RightUpLeg_Q_z,RightLeg_Q_z,RightFoot_Q_z,LeftUpLeg_Q_z,LeftLeg_Q_z,LeftFoot_Q_z, 
9.544576,8.164143,75.98823,24.48781,16.722,4.010315,80.67625,9.197407,11.50509,158.2719,3.599664,4.867948,2.575408,7.973475,24.56277,24.59114,5.872766, ,0.9965332,0.9974631,0.788074,0.9772537,0.9893715,0.9993877,0.7622378,0.9967807,0.9949641,0.1884792,0.9995067,0.9990978,0.9997475,0.9975802,0.9771147,0.977062,0.998687, ,0.04676748,0.02550066,-0.09482118,-0.09522956,0.0997505,0.01544322,0.03077699,0.05633932,0.006194965,-0.02160384,-0.02037761,0.02135111,0.01630571,-0.04836499,-0.1996,0.1978827,-0.02326366, ,0.06831237,-0.03160559,-0.2504401,-0.1651009,-0.07641046,-0.0194464,-0.005589038,0.05447375,0.006021583,-0.9818315,0.01811074,-0.0135284,0.004903382,0.04065141,0.05467466,-0.07865984,-0.02836525, ,-0.008240269,-0.05846471,-0.5542816,-0.09299679,0.07317956,0.02465173,0.6465409,0.01693558,-0.09985963,0.003973566,-0.01559437,-0.03412702,-0.0146668,0.02901888,-0.04916694,0.002193733,0.0357553, 
9.539895,8.266835,75.97925,25.54233,16.89249,3.938023,80.79585,8.763368,11.8699,157.9474,3.330138,5.482195,3.242965,8.643106,24.1978,19.76712,4.997777, ,0.9965366,0.9973989,0.7881222,0.9752607,0.9891541,0.9994096,0.7615618,0.9970772,0.9946399,0.1912592,0.9995778,0.9988558,0.9995996,0.9971569,0.9777873,0.9851586,0.9990491, ,0.04680613,0.02534316,-0.1021941,-0.1000889,0.1007782,0.0151555,0.0304075,0.0575961,0.01358724,-0.02252044,-0.01861594,0.02730892,0.02187704,-0.05633266,-0.1975333,0.1577121,-0.01348882, ,0.06812004,-0.03250858,-0.2537103,-0.1722928,-0.0774289,-0.02048021,-0.01521489,0.04770354,0.005459898,-0.9812785,0.01621162,-0.02014685,0.008451131,0.04039484,0.05121523,-0.06764925,-0.02136143, ,-0.009147119,-0.05913069,-0.5514081,-0.0957284,0.07363883,0.02305137,0.6471997,0.01562469,-0.1023573,0.002296116,-0.01532915,-0.03369426,-0.01583217,0.02954927,-0.04785139,-0.00361251,0.03553461, 
9.54433,8.313703,75.98744,25.95433,16.94431,3.907289,80.80827,8.594932,12.03984,157.7617,3.198487,5.804235,3.566676,8.963226,23.97813,17.36105,4.757491, ,0.9965334,0.9973693,0.7880782,0.9744596,0.9890876,0.9994187,0.7614915,0.9971884,0.9944855,0.1928501,0.9996105,0.9987175,0.9995157,0.9969425,0.9781873,0.9885452,0.9991383, ,0.04691741,0.02536898,-0.1054078,-0.1017743,0.1008854,0.01511751,0.02966179,0.05855463,0.0170434,-0.02304826,-0.01776019,0.0306307,0.02476343,-0.0603009,-0.1959866,0.1378259,-0.008186432, ,0.0680327,-0.03295042,-0.2552753,-0.1752896,-0.07786952,-0.02093173,-0.01944883,0.04412114,0.00537061,-0.9809566,0.01519801,-0.02263438,0.009392289,0.04010321,0.04942792,-0.06127195,-0.01996574, ,-0.009564281,-0.0593728,-0.5501422,-0.09666375,0.0739212,0.02225963,0.6472037,0.0154919,-0.103341,0.001365937,-0.0152503,-0.03335971,-0.01634187,0.02934872,-0.04791529,-0.005305775,0.0354557, 
9.541948,8.381271,75.9698,26.29041,16.97391,3.893239,80.88717,8.500715,12.1853,157.5393,3.069352,6.13147,3.928868,9.263362,23.73634,15.01792,4.757326, ,0.9965351,0.9973264,0.788173,0.9737968,0.9890495,0.9994229,0.761045,0.9972497,0.9943516,0.1947542,0.9996413,0.9985688,0.9994123,0.9967344,0.9786234,0.9914244,0.9991384, ,0.04715373,0.02562816,-0.1083667,-0.1029411,0.1009444,0.01521936,0.02955535,0.05946875,0.02012681,-0.02367788,-0.01690673,0.03394711,0.02789607,-0.06384058,-0.1940523,0.1182152,-0.001726486, ,0.06778667,-0.03352839,-0.2567863,-0.177772,-0.07815632,-0.02145818,-0.02416497,0.04171405,0.005187728,-0.9805663,0.01412434,-0.02487776,0.01017903,0.03999843,0.04850366,-0.05524341,-0.02043174, ,-0.009963121,-0.05965811,-0.5487267,-0.09757059,0.07404651,0.02148919,0.6475748,0.01471165,-0.1040818,0.000257677,-0.01522808,-0.03300032,-0.01712381,0.02907008,-0.04782714,-0.007135284,0.03608565, 
9.56303,8.513148,75.91452,26.78025,16.99551,3.86215,80.99879,8.303897,12.3799,157.0185,2.842954,6.838268,3.151893,8.386224,23.36537,11.58171,5.591228, ,0.9965198,0.9972417,0.7884698,0.9728158,0.9890217,0.9994321,0.7604129,0.9973755,0.9941699,0.1992098,0.9996923,0.99822,0.9996217,0.9973233,0.979284,0.9948968,0.9988099, ,0.04820494,0.02644752,-0.1128982,-0.1042776,0.1011689,0.01554122,0.02917369,0.0606994,0.02460195,-0.02516405,-0.01538051,0.0413592,0.01798528,-0.05420844,-0.1867539,0.07937184,0.01547333, ,0.06719585,-0.03470326,-0.2593135,-0.1817101,-0.07843534,-0.02253845,-0.03220921,0.03689062,0.004553864,-0.9796312,0.01185145,-0.02882562,0.008596512,0.03983359,0.06351399,-0.06053903,-0.02322764, ,-0.01045766,-0.06004351,-0.5461923,-0.09867661,0.0738174,0.01964957,0.6479844,0.01402678,-0.1048821,-0.002239624,-0.01543755,-0.0318666,-0.01894882,0.0286546,-0.04573595,-0.01467603,0.03999897, 
9.586681,8.521609,75.83785,27.07206,16.96029,3.830399,81.08363,8.793266,12.49045,156.4787,2.692787,7.527904,5.369347,10.0525,23.09922,9.286678,7.474128, ,0.9965026,0.9972362,0.7888811,0.9722229,0.989067,0.9994414,0.7599318,0.9970573,0.9940654,0.203824,0.9997239,0.997843,0.9989024,0.9961547,0.9797517,0.9967179,0.9978737, ,0.04992973,0.02673622,-0.1156124,-0.1048905,0.101588,0.01558558,0.02819564,0.06561859,0.02718157,-0.02656661,-0.0142578,0.04781787,0.04154352,-0.07580383,-0.1809267,0.0458557,0.03865025, ,0.0661566,-0.03510549,-0.2607403,-0.1840854,-0.07794937,-0.02312315,-0.0455556,0.03719473,0.003798269,-0.9786372,0.009444172,-0.03262478,0.009533551,0.0362567,0.07278354,-0.06331029,-0.02251466, ,-0.01063464,-0.05977279,-0.5443482,-0.0994646,0.07314514,0.01842197,0.6477912,0.01370039,-0.1052648,-0.004395213,-0.01611184,-0.03096064,-0.01942346,0.02480123,-0.04532918,-0.0210333,0.04740739, 
9.675691,8.529512,75.76739,27.21593,16.87998,3.80559,81.22839,8.500715,12.58167,155.9603,2.597199,8.211691,6.230415,10.31568,23.13011,9.100204,9.039474, ,0.9964374,0.9972311,0.7892589,0.9719283,0.9891701,0.9994486,0.75911,0.9972497,0.9939785,0.2082503,0.9997432,0.9974335,0.9985223,0.9959508,0.9796977,0.9968483,0.9968902, ,0.05190923,0.02690488,-0.1175341,-0.1048802,0.1019113,0.01580561,0.02723974,0.06484098,0.02897107,-0.027765,-0.01345978,0.05392652,0.04981912,-0.08051684,-0.176201,0.01958609,0.05610448, ,0.06561416,-0.03549051,-0.2603856,-0.1851395,-0.07697069,-0.02362345,-0.05109531,0.03341531,0.003329136,-0.9776598,0.007429762,-0.03676125,0.00811257,0.03379186,0.08448542,-0.07167296,-0.01721782, ,-0.01062409,-0.05955491,-0.5435582,-0.1003939,0.0723332,0.01716438,0.648382,0.01311826,-0.1056237,-0.006507701,-0.01665321,-0.02944433,-0.02013626,0.02138117,-0.04480914,-0.02779691,0.05259043, 
9.72674,8.527307,75.75066,27.17349,16.86615,3.816682,81.26098,8.139542,12.63056,155.7208,2.556495,8.571292,6.707025,10.42429,23.21058,9.384376,9.240921, ,0.9963997,0.9972325,0.7893485,0.9720154,0.9891878,0.9994454,0.7589249,0.9974784,0.9939317,0.210294,0.9997512,0.9972039,0.9982876,0.9958652,0.9795567,0.9966486,0.9967502, ,0.05285431,0.02685131,-0.1181516,-0.1036868,0.1012971,0.01614557,0.02718718,0.06253821,0.02992262,-0.02828066,-0.01319108,0.05696977,0.05409137,-0.08249204,-0.1743812,0.01032233,0.0587866, ,0.06545053,-0.03549194,-0.2596525,-0.184757,-0.07700855,-0.02385705,-0.05155484,0.0310055,0.003237264,-0.9772003,0.00657192,-0.03919949,0.007859382,0.03269604,0.09042847,-0.07473519,-0.01514235, ,-0.01050839,-0.05955537,-0.543645,-0.1014889,0.07291082,0.01670784,0.6485646,0.01282505,-0.1058021,-0.007488738,-0.01674663,-0.02832579,-0.02083891,0.01945771,-0.04339018,-0.03162041,0.05295296, 
9.733264,8.45516,75.72572,27.16409,16.82414,3.774816,81.36002,7.827733,12.68441,155.4716,2.505466,8.931616,7.189222,10.44412,23.23396,9.484373,9.248209, ,0.9963949,0.9972791,0.7894821,0.9720346,0.9892415,0.9994575,0.7583618,0.9976678,0.9938799,0.2124196,0.999761,0.996964,0.9980326,0.9958494,0.9795156,0.9965768,0.996745, ,0.05359007,0.02666873,-0.1183141,-0.1024824,0.1008429,0.01610224,0.02708832,0.0604072,0.03102515,-0.02822906,-0.01271147,0.06005776,0.05848705,-0.08394373,-0.1726857,0.004580976,0.05992017, ,0.06497893,-0.03527725,-0.2587799,-0.1847806,-0.07640819,-0.02360464,-0.05252473,0.02918611,0.003246584,-0.9767308,0.005643251,-0.04183121,0.007584425,0.03042191,0.09514821,-0.07480574,-0.01468906, ,-0.01015444,-0.05898067,-0.5438316,-0.1024804,0.0734422,0.01638191,0.6491493,0.01257498,-0.1059707,-0.008836912,-0.01686833,-0.02657435,-0.02127594,0.01766048,-0.0409354,-0.03489675,0.05189508, 
9.760679,8.325944,75.64553,27.21158,16.95098,3.776267,81.30283,8.215601,12.84386,154.9866,2.460067,9.560653,8.25147,10.52225,23.25342,9.14555,9.651201, ,0.9963745,0.9973616,0.7899114,0.9719372,0.989079,0.9994571,0.758687,0.997431,0.9937252,0.2165536,0.9997696,0.9965215,0.9974086,0.9957871,0.9794814,0.9968169,0.9964554, ,0.05483706,0.0262941,-0.1172603,-0.1043471,0.104148,0.01623337,0.02309913,0.06414054,0.03358011,-0.0283742,-0.0124356,0.06499944,0.06810374,-0.08625773,-0.1711396,0.002533243,0.06418522, ,0.06434801,-0.03418251,-0.2563853,-0.1844349,-0.07561352,-0.02385675,-0.05985864,0.02873839,0.003730715,-0.9758016,0.00381314,-0.04655413,0.005668643,0.0276795,0.09985248,-0.06928144,-0.01482306, ,-0.009486363,-0.05839579,-0.5445701,-0.102145,0.07182291,0.01590544,0.648288,0.01383693,-0.1066242,-0.01052885,-0.01707784,-0.02350678,-0.02249135,0.01419203,-0.0368375,-0.03936727,0.05231782, 
9.789379,8.16913,75.50281,27.00091,17.03263,3.750056,81.32174,8.0937,12.94768,154.6208,2.447947,9.98405,9.535213,10.43458,23.05952,8.278293,9.649172, ,0.9963532,0.99746,0.7906746,0.9723681,0.9889737,0.9994646,0.7585796,0.9975067,0.9936234,0.2196695,0.9997718,0.9962068,0.99654,0.995857,0.979821,0.9973917,0.9964569, ,0.05520216,0.0256525,-0.1153314,-0.1025108,0.1047955,0.01598397,0.0211294,0.06362318,0.03530722,-0.02830132,-0.01226439,0.06879667,0.07970259,-0.08692778,-0.1703872,0.009521025,0.06462492, ,0.0645098,-0.03310514,-0.252855,-0.1830056,-0.0755355,-0.02393812,-0.06126185,0.02682844,0.004397349,-0.9750923,0.002660393,-0.04926332,0.002777946,0.02409553,0.0993318,-0.05822039,-0.01416339, ,-0.008454055,-0.0576156,-0.5455244,-0.1024737,0.07241064,0.0155595,0.64835,0.0145866,-0.106989,-0.01180644,-0.01728695,-0.02030095,-0.02340516,0.01148209,-0.03243733,-0.0415889,0.05193073, 
9.73431,8.187999,75.28285,26.581,17.13398,3.710814,81.41112,8.038246,12.91505,154.3433,2.448266,10.1663,11.03273,10.09008,22.0461,7.10815,9.007871, ,0.9963941,0.9974483,0.7918483,0.973217,0.9888424,0.9994757,0.7580711,0.9975407,0.9936555,0.2220311,0.9997718,0.9960672,0.9953688,0.9961259,0.9815503,0.9980767,0.9969119, ,0.05516739,0.02560359,-0.1129195,-0.09951702,0.1053441,0.01596144,0.01885502,0.06350939,0.03516769,-0.02840451,-0.01241603,0.0716496,0.09290404,-0.08550231,-0.1671065,0.02135487,0.06024171, ,0.06392784,-0.033215,-0.2482923,-0.1803444,-0.07563388,-0.02435298,-0.06137143,0.02548614,0.004714638,-0.9745427,0.002500843,-0.04938519,-0.000978233,0.01819631,0.08957087,-0.03783467,-0.0140219, ,-0.00828785,-0.05777794,-0.5464215,-0.1020836,0.07330031,0.01416037,0.6490042,0.01515065,-0.1067233,-0.01272869,-0.01720699,-0.01666205,-0.02467654,0.00957204,-0.02472718,-0.04421926,0.04838407, 
9.682734,8.206538,75.17706,26.29404,17.19755,3.743579,81.48325,8.026154,12.88057,154.1828,2.475293,10.2405,11.85324,9.825495,21.23141,6.643674,8.754691, ,0.9964322,0.9974367,0.7924118,0.9737896,0.9887596,0.9994664,0.7576604,0.9975481,0.9936893,0.2233961,0.9997667,0.9960096,0.994655,0.9963263,0.9828849,0.9983198,0.997083, ,0.05515711,0.0257373,-0.111388,-0.09786522,0.1062386,0.0162582,0.01793622,0.06330056,0.03469445,-0.02891333,-0.01241994,0.07350019,0.1000041,-0.08393344,-0.1631086,0.0262439,0.05853349, ,0.06336318,-0.03355429,-0.245859,-0.178431,-0.07539533,-0.02471836,-0.06147858,0.02574733,0.004790762,-0.9742065,0.002594857,-0.0483675,-0.003545624,0.01461067,0.08261349,-0.02642108,-0.01558798, ,-0.008106139,-0.05772168,-0.5470189,-0.1015801,0.07337205,0.01384307,0.6494993,0.0150982,-0.1065594,-0.0134149,-0.0174791,-0.01494372,-0.02545818,0.00870803,-0.02253727,-0.0443949,0.04643599, 
9.657045,8.224939,75.05197,25.96172,17.2759,3.710393,81.56198,8.000836,12.84221,153.9994,2.489167,10.24685,12.86765,9.536363,20.40232,6.396006,8.915636, ,0.9964511,0.9974252,0.7930772,0.9744452,0.9886571,0.9994758,0.7572118,0.9975635,0.9937268,0.2249562,0.9997641,0.9960046,0.9937019,0.9965392,0.984192,0.9984427,0.9969748, ,0.0549478,0.02620735,-0.1098357,-0.09633253,0.1077842,0.01628406,0.01702147,0.0628539,0.03419833,-0.02955589,-0.01199996,0.0748895,0.1086014,-0.0820666,-0.1568903,0.02949002,0.05835697, ,0.06330787,-0.03356761,-0.2435133,-0.1762313,-0.07495286,-0.02430386,-0.06161071,0.02623396,0.004925298,-0.9738094,0.002294833,-0.04698872,-0.006151479,0.01122225,0.07901,-0.019311,-0.02497894, ,-0.007620669,-0.05770102,-0.5474176,-0.1005943,0.07294996,0.01386127,0.6500344,0.01510652,-0.1063645,-0.01471682,-0.01795783,-0.01258761,-0.02691477,0.006987958,-0.02256072,-0.04323949,0.04485294, 
9.559834,8.266835,75.23247,24.5645,17.50797,3.959631,81.30876,7.833933,12.74344,153.4824,2.657086,10.28631,14.94351,8.830696,19.45663,6.587565,13.42021, ,0.9965221,0.9973989,0.7921168,0.9771115,0.9883509,0.9994031,0.7586533,0.9976641,0.9938228,0.2293498,0.9997312,0.9959738,0.9915091,0.9970322,0.9856201,0.9983481,0.9931501, ,0.05477436,0.02802157,-0.1072422,-0.0984366,0.1121781,0.0170918,0.01607836,0.06055105,0.03265597,-0.03088946,-0.01289417,0.0778493,0.1263366,-0.07680827,-0.1478306,0.02800624,0.0969239, ,0.06242554,-0.03378029,-0.2476072,-0.1621697,-0.07402911,-0.02480596,-0.05871391,0.02721848,0.004007312,-0.9727185,0.001696999,-0.04355083,-0.01073787,0.003724769,0.07715201,-0.02828177,-0.01747536, ,-0.006816526,-0.05717627,-0.547486,-0.09625135,0.07140194,0.01691422,0.6486444,0.0160968,-0.1059896,-0.01622392,-0.01919673,-0.00888851,-0.02887154,0.003677614,-0.02732912,-0.04143567,0.06287597, 
9.729399,8.225797,74.67897,24.10956,17.67485,4.126727,81.09575,7.483554,12.68144,152.4826,2.977178,10.02158,17.47585,7.751915,18.76426,5.210083,16.22014, ,0.9963977,0.9974247,0.7950557,0.9779484,0.9881282,0.9993516,0.7598631,0.9978683,0.9938827,0.2378335,0.9996625,0.9961783,0.9883935,0.9977127,0.986623,0.9989666,0.9899989, ,0.05656449,0.02989175,-0.1021991,-0.0901873,0.1149414,0.01714437,0.01872371,0.05677032,0.03143073,-0.03112748,-0.01583719,0.07536245,0.1483731,-0.06749136,-0.1461594,0.02336495,0.1151306, ,0.0629016,-0.03188513,-0.2326889,-0.1622264,-0.07325632,-0.02417439,-0.05363213,0.02732133,0.005308279,-0.9706994,-0.002060989,-0.04383934,-0.01289457,-0.003694234,0.06472483,-0.0186972,-0.0253246, ,-0.005955796,-0.05686777,-0.5507247,-0.09573879,0.07088499,0.02044545,0.6475965,0.01701583,-0.1057409,-0.01445633,-0.0204922,-0.005240825,-0.02995659,0.000790732,-0.03198665,-0.03421104,0.07749775, 
9.944174,7.916093,74.77435,22.91655,17.69053,4.135254,80.89645,7.152197,12.45965,151.7062,3.60488,8.609685,20.57075,5.975075,19.04574,4.955774,15.80344, ,0.996237,0.9976149,0.7945506,0.9800696,0.9881072,0.9993489,0.7609925,0.9980528,0.9940946,0.244409,0.9995052,0.9971788,0.9839306,0.9986409,0.9862196,0.999065,0.9905053, ,0.0571882,0.029523,-0.09698406,-0.08748168,0.1146729,0.01774161,0.02239854,0.05339247,0.03065256,-0.02879261,-0.02282168,0.06228499,0.1752519,-0.05103572,-0.1533637,0.03056839,0.1124296, ,0.06488558,-0.02919433,-0.2245952,-0.1531731,-0.07260215,-0.0214544,-0.04356234,0.0271518,0.005993092,-0.9692305,-0.005400425,-0.04189206,-0.01198163,-0.01047495,0.05342813,-0.006710768,-0.03726862, ,-0.005580118,-0.055143,-0.5557342,-0.09137025,0.07227188,0.02295044,0.6469088,0.01739557,-0.103925,-0.005251746,-0.02095969,-0.000311696,-0.03199624,-0.001402222,-0.03155784,-0.02982769,0.06978474, 
10.02033,7.818922,74.90437,22.25574,17.69897,4.180817,80.76508,7.019899,12.32772,151.3379,3.824877,7.98957,22.35443,4.808886,18.95184,5.514095,15.06509, ,0.9961792,0.997673,0.7938612,0.9811989,0.9880959,0.9993345,0.7617358,0.9981242,0.9942189,0.2475241,0.999443,0.9975704,0.9810323,0.9991196,0.9863549,0.9988425,0.9913706, ,0.05718813,0.02943811,-0.09462243,-0.08617053,0.1139446,0.01837755,0.02476469,0.05202094,0.03064877,-0.0278254,-0.02516586,0.05663908,0.1906641,-0.03961694,-0.156062,0.03845695,0.1096638, ,0.06574723,-0.02828256,-0.2194323,-0.1481867,-0.07241771,-0.0203538,-0.03686196,0.02731841,0.006143869,-0.9684788,-0.006874962,-0.04047948,-0.01043133,-0.0136185,0.04289166,-0.002271735,-0.03195677, ,-0.005814798,-0.05460829,-0.5591785,-0.08867983,0.07374881,0.02405416,0.6463641,0.01719539,-0.1027214,-0.002533053,-0.02081164,0.002597073,-0.03337725,-0.002271,-0.03014912,-0.02880354,0.06431995, 
10.15442,7.74484,75.09179,21.56868,17.74566,4.167877,80.66502,6.926795,12.22,150.95,3.962991,7.403268,24.29141,3.568212,18.61443,6.156832,14.18846, ,0.9960763,0.9977169,0.7928655,0.9823384,0.9880331,0.9993386,0.7623013,0.9981736,0.9943194,0.2508025,0.999402,0.9979138,0.9776157,0.9995152,0.9868354,0.998557,0.9923444, ,0.05749251,0.02940575,-0.09238751,-0.08516888,0.1131941,0.01865714,0.02749157,0.05090922,0.03062207,-0.02687084,-0.02654826,0.0516764,0.2073901,-0.02613652,-0.1561753,0.04468963,0.1048645, ,0.06701224,-0.02747121,-0.2138112,-0.1429398,-0.0723514,-0.01914748,-0.02967708,0.02775,0.006491632,-0.9676645,-0.008590857,-0.03827076,-0.008650507,-0.01668338,0.03189145,0.003333454,-0.02561696, ,-0.00599407,-0.05423719,-0.5631285,-0.08559028,0.07578241,0.02465039,0.6459569,0.01696264,-0.1017307,-0.001241525,-0.02041825,0.005747666,-0.03438183,-0.002817464,-0.02735407,-0.02959223,0.05999976, 
10.37636,7.681574,75.56236,20.22065,18.00636,4.056894,80.41295,6.858509,12.09513,150.4519,3.865594,5.975206,28.56844,3.04117,17.59419,6.993744,12.68119, ,0.9959031,0.997754,0.7903563,0.9844716,0.9876797,0.9993734,0.7637231,0.9982094,0.9944348,0.2550075,0.9994311,0.9986408,0.9690837,0.9996479,0.9882361,0.9981381,0.993883, ,0.05780495,0.02883622,-0.08700866,-0.08539949,0.1129848,0.01812649,0.03290432,0.04902615,0.02983736,-0.02478497,-0.02621267,0.04257099,0.2443991,0.01137823,-0.149349,0.05257286,0.09310282, ,0.0692324,-0.0275093,-0.2024835,-0.1316317,-0.07223164,-0.01703347,-0.01472964,0.02994429,0.008105273,-0.9666172,-0.01038214,-0.02769659,-0.005940183,-0.02386873,0.02443166,0.01094748,-0.02954056, ,-0.006520235,-0.05383815,-0.5716354,-0.07871344,0.08065985,0.0251841,0.6445367,0.01666459,-0.1007154,-0.002872842,-0.01851182,0.01171119,-0.03332494,0.002237451,-0.02207506,-0.02892232,0.05153615, 
10.56009,7.639551,76.15229,18.8077,18.37749,3.978173,80.00446,6.965805,12.02393,150.0952,3.697289,4.173132,32.88236,7.490563,16.41554,7.337489,11.70761, ,0.9957568,0.9977785,0.7871919,0.9865612,0.9871677,0.9993975,0.7660195,0.998153,0.9945,0.2580166,0.9994795,0.999337,0.9591108,0.9978643,0.9897569,0.9979507,0.9947854, ,0.05786068,0.02814179,-0.07939621,-0.08729889,0.1143973,0.0171949,0.03687787,0.04739341,0.02736988,-0.02281348,-0.02529136,0.03105878,0.2815187,0.05680329,-0.1399162,0.05473831,0.0843059, ,0.07124507,-0.02826672,-0.1939694,-0.1185091,-0.07182511,-0.01493228,-5.63E-05,0.03428987,0.01053659,-0.9658594,-0.01130521,-0.009863104,-0.008058116,-0.03063418,0.02156189,0.02045231,-0.03746611, ,-0.006687119,-0.05335806,-0.5800009,-0.0709332,0.08517312,0.02619513,0.6417587,0.01639225,-0.1005464,-0.004764516,-0.01652719,0.01624093,-0.02808597,0.01008453,-0.01843508,-0.02607502,0.0434843, 
10.62196,7.521138,76.75626,17.09749,18.66293,4.070572,79.39116,7.208262,11.99364,149.6011,3.673285,3.124955,36.70549,13.15985,15.68505,7.323599,10.76337, ,0.995707,0.9978468,0.7839305,0.9888898,0.9867668,0.9993691,0.7694488,0.9980222,0.9945277,0.2621801,0.9994863,0.9996282,0.949136,0.993413,0.9906468,0.9979584,0.995592, ,0.05712793,0.02753118,-0.07141501,-0.08612803,0.117055,0.01575934,0.03894119,0.04544946,0.02298034,-0.0205397,-0.02532566,0.01609356,0.313678,0.1130124,-0.1341104,0.05592591,0.0763317, ,0.07258674,-0.02902363,-0.1886636,-0.1032241,-0.07086515,-0.01331892,0.01404552,0.04026421,0.01340737,-0.9647909,-0.01251207,0.01012912,-0.01822972,-0.01566109,0.02032669,0.02028531,-0.04072321, ,-0.005939386,-0.05197517,-0.5871618,-0.06343414,0.08699141,0.02890666,0.6373656,0.01627402,-0.1010291,-0.004269835,-0.01514302,0.01954252,-0.02036494,0.01065932,-0.01483497,-0.02323433,0.03621694, 
10.61,7.433252,77.01111,16.1008,18.74054,4.199687,79.00932,7.35082,12.03547,149.314,3.691568,3.413254,38.39012,11.34031,15.4209,7.267344,10.22809, ,0.9957166,0.9978969,0.7825478,0.9901453,0.9866568,0.9993285,0.7715729,0.9979432,0.9944895,0.2645969,0.9994811,0.9995564,0.9444047,0.9951072,0.9909588,0.9979897,0.9960192, ,0.05660846,0.02722389,-0.06731927,-0.08355267,0.1186466,0.01498423,0.03929875,0.04417484,0.02028642,-0.01944594,-0.02546391,0.008262579,0.3271789,0.09852064,-0.1321689,0.05674068,0.07264509, ,0.07291228,-0.02901348,-0.1870829,-0.09500379,-0.07013829,-0.01271937,0.02119539,0.04345264,0.0150806,-0.9641567,-0.01311864,0.02007432,-0.02748077,-0.001737189,0.01850189,0.01848839,-0.03970883, ,-0.005264488,-0.05117643,-0.5899891,-0.06004706,0.08667175,0.03092294,0.6345721,0.01642466,-0.1017438,-0.003502066,-0.0147295,0.02039004,-0.01728129,0.007236518,-0.01378024,-0.02134007,0.03303931, 
10.56737,7.34229,77.24084,15.01211,18.77465,4.364052,78.60335,7.488681,12.11683,149.0086,3.726813,4.080752,39.91578,9.529129,15.21323,7.228768,9.718358, ,0.995751,0.997948,0.781298,0.9914311,0.9866083,0.9992749,0.7738217,0.9978654,0.9944148,0.267166,0.9994712,0.999366,0.9399437,0.9965444,0.9912003,0.9980109,0.9964059, ,0.05591435,0.02698917,-0.06334617,-0.07958525,0.1203651,0.01432778,0.03924848,0.04267092,0.01740611,-0.01850917,-0.02569488,0.000559113,0.3390808,0.08158404,-0.1306689,0.05757581,0.06885097, ,0.07303282,-0.02868073,-0.1860551,-0.08654629,-0.06914427,-0.01217334,0.02857078,0.04655424,0.0170259,-0.9634698,-0.01366274,0.02924548,-0.03637155,0.01159712,0.01650997,0.01639676,-0.03850951, ,-0.004446055,-0.05048547,-0.5924054,-0.05692515,0.08564778,0.03310953,0.6315404,0.01663201,-0.1026955,-0.002392609,-0.01450874,0.02029938,-0.01439242,0.0104341,-0.01323232,-0.01975762,0.03085413, 
