Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z
3.628257,7.474234,85.50885,1.657487,21.24876,11.05162,73.34711,21.72534,19.96734,26.29536,15.09107,21.13789,13.13211,11.99664,12.83623,16.70499
3.632354,7.347942,86.04127,1.638011,20.96361,11.1738,73.02446,23.00159,20.09541,25.99101,14.92917,17.67956,13.41372,12.82271,13.21992,17.34371
3.625235,7.353483,86.03979,1.637533,20.96526,11.16243,73.02646,22.99909,20.09655,26.00331,14.92901,17.68063,13.41571,12.81231,13.22306,17.3501
3.670728,7.208371,86.50784,1.71276,20.587,11.34577,72.68924,24.30192,20.21041,25.67928,14.91544,14.60125,13.8537,13.56782,13.63133,17.91482
3.758397,6.981527,87.17171,1.983396,19.77141,11.62205,71.96412,27.04692,20.42522,25.15692,15.30762,10.18817,14.56956,14.93148,14.51511,18.67565
3.811345,6.902331,87.36118,2.153674,19.36697,11.73036,71.58585,28.47231,20.52729,24.91874,15.9451,9.62095,14.67043,15.46198,15.00129,18.90015
3.892234,6.81498,87.47539,2.325286,18.96071,11.84563,71.21027,29.89993,20.61832,24.66192,16.81297,10.36147,14.75062,15.9285,15.52369,19.03955
3.977385,6.732199,87.53918,2.490111,18.5694,11.91815,70.88371,31.28212,20.73486,24.52823,17.71548,11.93754,14.98548,16.3623,16.08357,19.12747
4.061523,6.661685,87.53848,2.613123,18.19843,11.95632,70.61175,32.61527,20.89638,24.36285,18.3942,13.66324,15.44679,16.7946,16.67558,19.06365
4.058438,6.664505,87.53689,2.61492,18.19843,11.94516,70.61126,32.61527,20.89799,24.36285,18.39301,13.66353,15.44816,16.791,16.6785,19.0735
4.149994,6.610232,87.49554,2.689878,17.87675,11.999,70.38725,33.88523,21.1218,24.2765,18.74112,14.90712,15.98808,17.20641,17.33166,18.8997
4.245111,6.568517,87.41449,2.767333,17.64397,12.07755,70.20992,35.09499,21.41251,24.23707,19.0471,15.58537,16.40056,17.59335,18.06562,18.6599
4.345176,6.531095,87.32313,2.853398,17.51021,12.21634,70.06063,36.26041,21.74512,24.20298,19.284,15.78629,16.62279,17.97263,18.90835,18.44243
4.444574,6.485854,87.23969,2.962682,17.46699,12.41829,69.92645,37.36905,22.08879,24.16141,19.4736,15.59414,16.54825,18.38523,19.8791,18.17471
